
nm	Data	
440.0	9999.9	
440.2	9955	
440.4	9858	
440.6	9715	
440.8	9531	
441.0	9312	
441.2	9064	
441.4	8791	
441.6	8500	
441.8	8193	
442.0	7878	
442.2	7555	
442.4	7228	
442.6	6897	
442.8	6564	
443.0	6230	
443.2	5899	
443.4	5571	
443.6	5251	
443.8	4938	
444.0	4634	
444.2	4339	
444.4	4054	
444.6	3779	
444.8	3516	
445.0	3265	
445.2	3028	
445.4	2803	
445.6	2592	
445.8	2393	
446.0	2206	
446.2	2031	
446.4	1869	
446.6	1718	
446.8	1578	
447.0	1448	
447.2	1329	
447.4	1220	
447.6	1120	
447.8	1028	
448.0	943.9	
448.2	867.4	
448.4	797.8	
448.6	734.4	
448.8	676.6	
449.0	624.2	
449.2	576.4	
449.4	533.1	
449.6	493.8	
449.8	458.1	
450.0	425.8	
450.2	396.4	
450.4	369.7	
450.6	345.5	
450.8	323.6	
451.0	303.7	
451.2	285.8	
451.4	269.5	
451.6	254.8	
451.8	241.4	
452.0	229.3	
452.2	218.2	
452.4	208.3	
452.6	199.4	
452.8	191.3	
453.0	184.0	
453.2	177.3	
453.4	171.3	
453.6	165.9	
453.8	161.1	
454.0	156.7	
454.2	152.9	
454.4	149.4	
454.6	146.4	
454.8	143.7	
455.0	141.4	
455.2	139.4	
455.4	137.5	
455.6	135.9	
455.8	134.6	
456.0	133.6	
456.2	132.7	
456.4	132.0	
456.6	131.3	
456.8	130.7	
457.0	130.4	
457.2	130.3	
457.4	130.3	
457.6	130.5	
457.8	130.8	
458.0	131.0	
458.2	131.5	
458.4	132.0	
458.6	132.6	
458.8	133.3	
459.0	133.9	
459.2	134.3	
459.4	134.8	
459.6	135.5	
459.8	136.3	
460.0	137.3	
460.2	138.4	
460.4	139.3	
460.6	140.4	
460.8	141.5	
461.0	142.6	
461.2	143.8	
461.4	144.9	
461.6	146.1	
461.8	147.4	
462.0	148.7	
462.2	150.0	
462.4	151.4	
462.6	152.9	
462.8	154.3	
463.0	155.6	
463.2	157.0	
463.4	158.5	
463.6	160.2	
463.8	162.0	
464.0	163.6	
464.2	165.1	
464.4	166.5	
464.6	167.9	
464.8	169.5	
465.0	171.1	
465.2	172.8	
465.4	174.5	
465.6	176.2	
465.8	177.9	
466.0	179.7	
466.2	181.5	
466.4	183.3	
466.6	185.1	
466.8	187.0	
467.0	189.0	
467.2	191.0	
467.4	192.9	
467.6	194.7	
467.8	196.6	
468.0	198.7	
468.2	200.9	
468.4	203.2	
468.6	205.4	
468.8	207.5	
469.0	209.6	
469.2	211.9	
469.4	214.1	
469.6	216.4	
469.8	218.8	
470.0	221.4	
470.2	224.0	
470.4	226.5	
470.6	229.0	
470.8	231.5	
471.0	234.1	
471.2	236.7	
471.4	239.3	
471.6	241.9	
471.8	244.6	
472.0	247.2	
472.2	249.8	
472.4	252.4	
472.6	254.9	
472.8	257.4	
473.0	260.0	
473.2	262.8	
473.4	265.5	
473.6	268.3	
473.8	271.3	
474.0	274.2	
474.2	277.3	
474.4	280.5	
474.6	283.8	
474.8	286.9	
475.0	290.0	
475.2	293.2	
475.4	296.5	
475.6	299.8	
475.8	303.2	
476.0	306.6	
476.2	310.0	
476.4	313.3	
476.6	316.7	
476.8	320.0	
477.0	323.3	
477.2	326.4	
477.4	329.4	
477.6	332.5	
477.8	335.9	
478.0	339.4	
478.2	343.1	
478.4	346.6	
478.6	350.2	
478.8	353.6	
479.0	357.1	
479.2	360.7	
479.4	364.5	
479.6	368.2	
479.8	372.1	
480.0	376.1	
480.2	380.1	
480.4	384.2	
480.6	388.3	
480.8	392.3	
481.0	396.4	
481.2	400.6	
481.4	404.7	
481.6	408.9	
481.8	413.1	
482.0	417.3	
