
nm	Data	
440.0	9999.9	
440.2	9955	
440.4	9859	
440.6	9718	
440.8	9536	
441.0	9320	
441.2	9074	
441.4	8804	
441.6	8515	
441.8	8211	
442.0	7896	
442.2	7573	
442.4	7243	
442.6	6910	
442.8	6575	
443.0	6240	
443.2	5909	
443.4	5581	
443.6	5261	
443.8	4947	
444.0	4643	
444.2	4348	
444.4	4062	
444.6	3787	
444.8	3524	
445.0	3273	
445.2	3035	
445.4	2810	
445.6	2598	
445.8	2399	
446.0	2212	
446.2	2037	
446.4	1874	
446.6	1722	
446.8	1582	
447.0	1453	
447.2	1333	
447.4	1224	
447.6	1123	
447.8	1031	
448.0	946.8	
448.2	870.1	
448.4	800.2	
448.6	736.7	
448.8	679.1	
449.0	626.6	
449.2	579.0	
449.4	535.7	
449.6	496.4	
449.8	460.7	
450.0	428.3	
450.2	398.8	
450.4	372.0	
450.6	347.7	
450.8	325.6	
451.0	305.6	
451.2	287.4	
451.4	270.9	
451.6	256.1	
451.8	242.6	
452.0	230.4	
452.2	219.3	
452.4	209.4	
452.6	200.3	
452.8	192.1	
453.0	184.6	
453.2	177.9	
453.4	172.0	
453.6	166.8	
453.8	162.2	
454.0	158.0	
454.2	154.3	
454.4	150.8	
454.6	147.8	
454.8	145.1	
455.0	142.8	
455.2	140.8	
455.4	139.0	
455.6	137.4	
455.8	136.1	
456.0	134.9	
456.2	133.9	
456.4	133.1	
456.6	132.5	
456.8	132.1	
457.0	131.8	
457.2	131.7	
457.4	131.7	
457.6	131.9	
457.8	132.2	
458.0	132.6	
458.2	133.0	
458.4	133.4	
458.6	133.7	
458.8	134.2	
459.0	134.8	
459.2	135.4	
459.4	136.3	
459.6	137.1	
459.8	138.0	
460.0	138.9	
460.2	139.9	
460.4	140.9	
460.6	141.8	
460.8	142.9	
461.0	144.0	
461.2	145.2	
461.4	146.4	
461.6	147.7	
461.8	149.0	
462.0	150.3	
462.2	151.7	
462.4	152.9	
462.6	154.1	
462.8	155.2	
463.0	156.4	
463.2	157.7	
463.4	159.1	
463.6	160.7	
463.8	162.2	
464.0	163.9	
464.2	165.6	
464.4	167.4	
464.6	169.1	
464.8	170.7	
465.0	172.3	
465.2	173.9	
465.4	175.6	
465.6	177.3	
465.8	179.0	
466.0	180.6	
466.2	182.3	
466.4	184.3	
466.6	186.3	
466.8	188.4	
467.0	190.5	
467.2	192.5	
467.4	194.6	
467.6	196.7	
467.8	198.9	
468.0	201.0	
468.2	203.1	
468.4	205.3	
468.6	207.5	
468.8	209.8	
469.0	212.3	
469.2	214.7	
469.4	217.2	
469.6	219.7	
469.8	222.3	
470.0	224.9	
470.2	227.6	
470.4	230.1	
470.6	232.6	
470.8	235.2	
471.0	237.9	
471.2	240.5	
471.4	243.3	
471.6	246.0	
471.8	248.8	
472.0	251.5	
472.2	254.1	
472.4	256.6	
472.6	259.3	
472.8	262.1	
473.0	265.0	
473.2	267.9	
473.4	270.7	
473.6	273.4	
473.8	276.0	
474.0	278.6	
474.2	281.5	
474.4	284.5	
474.6	287.7	
474.8	291.0	
475.0	294.4	
475.2	297.7	
475.4	301.1	
475.6	304.5	
475.8	307.9	
476.0	311.3	
476.2	314.6	
476.4	317.8	
476.6	320.9	
476.8	323.9	
477.0	327.0	
477.2	330.3	
477.4	333.8	
477.6	337.4	
477.8	341.1	
478.0	344.8	
478.2	348.3	
478.4	351.7	
478.6	355.3	
478.8	359.1	
479.0	362.9	
479.2	366.7	
479.4	370.2	
479.6	373.8	
479.8	377.6	
480.0	381.3	
480.2	385.2	
480.4	389.3	
480.6	393.5	
480.8	398.0	
481.0	402.4	
481.2	406.5	
481.4	410.8	
481.6	414.8	
481.8	419.0	
482.0	423.4	
