
nm	Data	
513.2	1593	
513.4	1602	
513.6	1612	
513.8	1621	
514.0	1630	
514.2	1638	
514.4	1646	
514.6	1654	
514.8	1661	
515.0	1669	
515.2	1676	
515.4	1684	
515.6	1692	
515.8	1700	
516.0	1708	
516.2	1716	
516.4	1725	
516.6	1733	
516.8	1741	
517.0	1749	
517.2	1757	
517.4	1765	
517.6	1773	
517.8	1780	
518.0	1788	
518.2	1795	
518.4	1802	
518.6	1810	
518.8	1818	
519.0	1826	
519.2	1833	
519.4	1841	
519.6	1848	
519.8	1855	
520.0	1862	
520.2	1870	
520.4	1877	
520.6	1884	
520.8	1892	
521.0	1899	
521.2	1906	
521.4	1914	
521.6	1921	
521.8	1928	
522.0	1934	
522.2	1939	
522.4	1945	
522.6	1951	
522.8	1958	
523.0	1963	
523.2	1969	
523.4	1975	
523.6	1981	
523.8	1987	
524.0	1993	
524.2	1999	
524.4	2005	
524.6	2011	
524.8	2017	
525.0	2022	
525.2	2027	
525.4	2032	
525.6	2036	
525.8	2041	
526.0	2046	
526.2	2051	
526.4	2056	
526.6	2061	
526.8	2065	
527.0	2069	
527.2	2073	
527.4	2078	
527.6	2082	
527.8	2086	
528.0	2090	
528.2	2094	
528.4	2098	
528.6	2101	
528.8	2105	
529.0	2108	
529.2	2111	
529.4	2114	
529.6	2116	
529.8	2119	
530.0	2121	
530.2	2124	
530.4	2127	
530.6	2129	
530.8	2131	
531.0	2132	
531.2	2132	
531.4	2133	
531.6	2135	
531.8	2137	
532.0	2139	
532.2	2141	
532.4	2142	
532.6	2144	
532.8	2145	
533.0	2146	
533.2	2147	
533.4	2147	
533.6	2148	
533.8	2148	
534.0	2148	
534.2	2148	
534.4	2148	
534.6	2148	
534.8	2148	
535.0	2148	
535.2	2148	
535.4	2148	
535.6	2147	
535.8	2146	
536.0	2145	
536.2	2145	
536.4	2144	
536.6	2144	
536.8	2142	
537.0	2142	
537.2	2141	
537.4	2141	
537.6	2140	
537.8	2139	
538.0	2137	
538.2	2135	
538.4	2132	
538.6	2130	
538.8	2128	
539.0	2126	
539.2	2123	
539.4	2122	
539.6	2119	
539.8	2117	
540.0	2114	
540.2	2112	
540.4	2110	
540.6	2108	
540.8	2106	
541.0	2103	
541.2	2101	
541.4	2098	
541.6	2095	
541.8	2091	
542.0	2087	
542.2	2083	
542.4	2080	
542.6	2077	
542.8	2074	
543.0	2070	
543.2	2067	
543.4	2063	
543.6	2059	
543.8	2055	
544.0	2051	
544.2	2046	
544.4	2042	
544.6	2037	
544.8	2033	
545.0	2029	
545.2	2025	
545.4	2022	
545.6	2018	
545.8	2014	
546.0	2010	
546.2	2006	
546.4	2003	
546.6	2000	
546.8	1996	
547.0	1991	
547.2	1987	
547.4	1982	
547.6	1977	
547.8	1973	
548.0	1969	
548.2	1964	
548.4	1960	
548.6	1955	
548.8	1951	
549.0	1947	
549.2	1943	
549.4	1938	
549.6	1934	
549.8	1929	
550.0	1924	
550.2	1919	
550.4	1914	
550.6	1909	
550.8	1904	
551.0	1899	
551.2	1893	
551.4	1888	
551.6	1883	
551.8	1878	
552.0	1872	
552.2	1867	
552.4	1861	
552.6	1856	
552.8	1852	
553.0	1848	
553.2	1843	
553.4	1839	
553.6	1833	
553.8	1828	
554.0	1823	
554.2	1818	
554.4	1813	
554.6	1807	
554.8	1802	
555.0	1796	
555.2	1790	
555.4	1784	
555.6	1779	
555.8	1774	
556.0	1769	
556.2	1763	
556.4	1758	
556.6	1752	
556.8	1747	
557.0	1741	
557.2	1736	
557.4	1731	
557.6	1726	
557.8	1721	
558.0	1715	
558.2	1710	
558.4	1705	
558.6	1698	
558.8	1692	
559.0	1687	
559.2	1681	
559.4	1676	
559.6	1671	
559.8	1666	
560.0	1660	
560.2	1655	
560.4	1650	
560.6	1644	
560.8	1639	
561.0	1632	
561.2	1626	
561.4	1619	
561.6	1613	
561.8	1608	
562.0	1603	
562.2	1597	
562.4	1592	
562.6	1586	
562.8	1580	
563.0	1574	
563.2	1568	
563.4	1563	
563.6	1557	
563.8	1552	
564.0	1547	
564.2	1541	
564.4	1536	
564.6	1530	
564.8	1524	
565.0	1518	
565.2	1512	
565.4	1506	
565.6	1500	
565.8	1495	
566.0	1489	
566.2	1484	
566.4	1479	
566.6	1474	
566.8	1468	
567.0	1462	
567.2	1457	
567.4	1451	
567.6	1445	
567.8	1440	
568.0	1434	
568.2	1429	
568.4	1424	
568.6	1419	
568.8	1414	
569.0	1408	
569.2	1403	
569.4	1397	
569.6	1391	
569.8	1385	
570.0	1379	
570.2	1374	
570.4	1368	
570.6	1363	
570.8	1358	
571.0	1353	
571.2	1347	
571.4	1342	
571.6	1336	
571.8	1330	
572.0	1325	
572.2	1319	
572.4	1313	
572.6	1308	
572.8	1302	
573.0	1296	
573.2	1290	
573.4	1285	
573.6	1279	
573.8	1274	
574.0	1268	
574.2	1263	
574.4	1258	
574.6	1252	
574.8	1247	
575.0	1241	
575.2	1235	
575.4	1229	
575.6	1224	
575.8	1219	
576.0	1213	
576.2	1207	
576.4	1201	
576.6	1195	
576.8	1189	
577.0	1184	
577.2	1179	
577.4	1173	
577.6	1168	
577.8	1163	
578.0	1157	
578.2	1151	
578.4	1146	
578.6	1140	
578.8	1135	
579.0	1130	
579.2	1124	
579.4	1119	
579.6	1113	
579.8	1108	
580.0	1103	
580.2	1097	
580.4	1092	
580.6	1086	
580.8	1081	
581.0	1075	
581.2	1070	
581.4	1065	
581.6	1059	
581.8	1054	
582.0	1049	
582.2	1044	
582.4	1039	
582.6	1034	
582.8	1029	
583.0	1024	
583.2	1019	
583.4	1013	
583.6	1008	
583.8	1002	
584.0	997.2	
584.2	991.8	
584.4	986.6	
584.6	981.5	
584.8	976.5	
585.0	971.6	
585.2	966.8	
585.4	961.8	
585.6	957.1	
585.8	952.2	
586.0	947.3	
586.2	942.4	
586.4	937.5	
586.6	932.4	
586.8	927.4	
587.0	922.4	
587.2	917.3	
587.4	912.0	
587.6	906.7	
587.8	901.6	
588.0	896.7	
588.2	892.1	
588.4	887.6	
588.6	882.9	
588.8	878.5	
589.0	874.0	
589.2	869.3	
589.4	864.3	
589.6	859.2	
589.8	854.0	
590.0	849.2	
590.2	844.4	
590.4	839.6	
590.6	834.9	
590.8	830.3	
591.0	825.9	
591.2	821.8	
591.4	817.4	
591.6	812.9	
591.8	808.3	
592.0	803.7	
592.2	799.2	
592.4	795.0	
592.6	790.6	
592.8	786.2	
593.0	781.8	
593.2	777.6	
593.4	773.3	
593.6	768.9	
593.8	764.5	
594.0	760.1	
594.2	755.9	
594.4	751.5	
594.6	747.0	
594.8	742.4	
595.0	737.8	
595.2	733.6	
595.4	729.6	
595.6	725.4	
595.8	721.4	
596.0	717.3	
596.2	713.3	
596.4	709.5	
596.6	705.4	
596.8	701.1	
597.0	696.7	
597.2	692.4	
597.4	688.4	
597.6	684.6	
597.8	680.5	
598.0	676.4	
598.2	672.5	
598.4	668.7	
598.6	664.9	
598.8	661.0	
599.0	656.8	
599.2	652.7	
599.4	648.5	
599.6	644.2	
599.8	640.1	
600.0	636.0	
600.2	632.1	
600.4	628.4	
600.6	624.3	
600.8	620.2	
601.0	616.0	
601.2	612.1	
601.4	608.1	
601.6	604.4	
601.8	600.7	
602.0	597.0	
602.2	593.5	
602.4	590.0	
602.6	586.4	
602.8	582.5	
603.0	578.7	
603.2	575.1	
603.4	571.7	
603.6	568.4	
603.8	565.0	
604.0	561.4	
604.2	557.8	
604.4	554.4	
604.6	551.2	
604.8	547.9	
605.0	544.9	
605.2	541.8	
605.4	538.3	
605.6	534.9	
605.8	531.6	
606.0	528.4	
606.2	525.4	
606.4	522.4	
606.6	519.2	
606.8	515.8	
607.0	512.3	
607.2	508.8	
607.4	505.2	
607.6	501.8	
607.8	498.3	
608.0	494.7	
608.2	491.1	
608.4	487.7	
608.6	484.4	
608.8	481.3	
609.0	478.4	
609.2	475.4	
609.4	472.3	
609.6	469.0	
609.8	465.6	
610.0	462.4	
610.2	459.4	
610.4	456.4	
610.6	453.4	
610.8	450.3	
611.0	447.2	
611.2	444.4	
611.4	441.5	
611.6	438.5	
611.8	435.5	
612.0	432.4	
612.2	429.4	
612.4	426.5	
612.6	423.7	
612.8	420.9	
613.0	418.1	
613.2	415.4	
613.4	412.6	
613.6	409.8	
613.8	407.1	
614.0	404.5	
614.2	401.9	
614.4	399.3	
614.6	396.5	
614.8	393.7	
615.0	391.0	
615.2	388.6	
615.4	386.0	
615.6	383.2	
615.8	380.3	
616.0	377.5	
616.2	374.8	
616.4	372.3	
616.6	369.9	
616.8	367.2	
617.0	364.6	
617.2	362.2	
617.4	359.7	
617.6	357.2	
617.8	354.8	
618.0	352.3	
618.2	349.8	
618.4	347.5	
618.6	345.3	
618.8	343.1	
619.0	340.8	
619.2	338.4	
619.4	335.9	
619.6	333.3	
619.8	330.8	
620.0	328.3	
620.2	325.9	
620.4	323.5	
620.6	321.3	
620.8	319.2	
621.0	316.9	
621.2	314.6	
621.4	312.2	
621.6	309.9	
621.8	307.8	
622.0	305.8	
622.2	303.8	
622.4	301.7	
622.6	299.4	
622.8	297.2	
623.0	295.0	
623.2	292.8	
623.4	290.7	
623.6	288.5	
623.8	286.3	
624.0	284.2	
624.2	282.1	
624.4	280.2	
624.6	278.2	
624.8	276.3	
625.0	274.3	
625.2	272.3	
625.4	270.2	
625.6	268.3	
625.8	266.3	
626.0	264.3	
626.2	262.3	
626.4	260.3	
626.6	258.2	
626.8	256.2	
627.0	254.3	
627.2	252.2	
627.4	250.3	
627.6	248.2	
627.8	246.3	
628.0	244.4	
628.2	242.6	
628.4	240.8	
628.6	238.9	
628.8	237.0	
629.0	235.2	
629.2	233.5	
629.4	231.7	
629.6	229.9	
629.8	228.1	
630.0	226.3	
630.2	224.6	
630.4	222.7	
630.6	220.8	
630.8	218.9	
631.0	217.1	
631.2	215.5	
631.4	213.9	
631.6	212.3	
631.8	210.5	
632.0	209.0	
632.2	207.5	
632.4	206.1	
632.6	204.6	
632.8	203.0	
633.0	201.5	
633.2	200.0	
633.4	198.8	
633.6	197.5	
633.8	196.1	
634.0	194.6	
634.2	193.0	
634.4	191.5	
634.6	190.2	
634.8	188.9	
635.0	187.6	
635.2	186.2	
635.4	184.7	
635.6	183.2	
635.8	181.6	
636.0	180.1	
636.2	178.8	
636.4	177.5	
636.6	176.2	
636.8	174.8	
637.0	173.5	
637.2	172.2	
637.4	171.0	
637.6	169.7	
637.8	168.5	
638.0	167.2	
638.2	165.9	
638.4	164.8	
638.6	163.7	
638.8	162.6	
639.0	161.5	
639.2	160.4	
639.4	159.2	
639.6	158.1	
639.8	157.0	
640.0	155.9	
640.2	154.7	
640.4	153.4	
640.6	152.2	
640.8	151.0	
641.0	149.7	
641.2	148.5	
641.4	147.1	
641.6	145.9	
641.8	144.7	
