
nm	Data	
440.0	9999.9	
440.2	9963	
440.4	9876	
440.6	9743	
440.8	9570	
441.0	9362	
441.2	9124	
441.4	8859	
441.6	8575	
441.8	8275	
442.0	7964	
442.2	7643	
442.4	7315	
442.6	6979	
442.8	6639	
443.0	6297	
443.2	5959	
443.4	5625	
443.6	5299	
443.8	4981	
444.0	4672	
444.2	4373	
444.4	4085	
444.6	3807	
444.8	3541	
445.0	3288	
445.2	3048	
445.4	2822	
445.6	2609	
445.8	2408	
446.0	2220	
446.2	2045	
446.4	1881	
446.6	1729	
446.8	1588	
447.0	1458	
447.2	1338	
447.4	1228	
447.6	1127	
447.8	1034	
448.0	950.0	
448.2	872.9	
448.4	802.6	
448.6	738.6	
448.8	680.4	
449.0	627.6	
449.2	579.8	
449.4	536.4	
449.6	497.1	
449.8	461.3	
450.0	428.8	
450.2	399.4	
450.4	372.6	
450.6	348.2	
450.8	326.2	
451.0	306.1	
451.2	287.9	
451.4	271.4	
451.6	256.4	
451.8	243.0	
452.0	230.9	
452.2	219.9	
452.4	210.0	
452.6	201.0	
452.8	192.9	
453.0	185.7	
453.2	179.2	
453.4	173.3	
453.6	167.9	
453.8	163.2	
454.0	159.1	
454.2	155.4	
454.4	152.1	
454.6	149.1	
454.8	146.4	
455.0	144.0	
455.2	141.9	
455.4	140.1	
455.6	138.6	
455.8	137.3	
456.0	136.3	
456.2	135.5	
456.4	134.9	
456.6	134.4	
456.8	134.0	
457.0	133.8	
457.2	133.8	
457.4	134.0	
457.6	134.3	
457.8	134.7	
458.0	135.0	
458.2	135.2	
458.4	135.4	
458.6	135.7	
458.8	136.2	
459.0	136.8	
459.2	137.6	
459.4	138.5	
459.6	139.4	
459.8	140.3	
460.0	141.4	
460.2	142.5	
460.4	143.6	
460.6	144.6	
460.8	145.7	
461.0	146.8	
461.2	147.9	
461.4	149.1	
461.6	150.5	
461.8	151.9	
462.0	153.3	
462.2	154.6	
462.4	155.9	
462.6	157.3	
462.8	158.7	
463.0	160.2	
463.2	161.6	
463.4	163.2	
463.6	164.7	
463.8	166.2	
464.0	167.7	
464.2	169.3	
464.4	170.8	
464.6	172.5	
464.8	174.1	
465.0	175.9	
465.2	177.5	
465.4	179.2	
465.6	181.0	
465.8	182.8	
466.0	184.6	
466.2	186.5	
466.4	188.2	
466.6	190.1	
466.8	192.1	
467.0	194.2	
467.2	196.3	
467.4	198.4	
467.6	200.5	
467.8	202.6	
468.0	204.7	
468.2	206.8	
468.4	209.2	
468.6	211.6	
468.8	214.2	
469.0	216.8	
469.2	219.4	
469.4	221.9	
469.6	224.6	
469.8	227.2	
470.0	229.8	
470.2	232.4	
470.4	234.9	
470.6	237.4	
470.8	240.1	
471.0	242.8	
471.2	245.4	
471.4	248.2	
471.6	250.9	
471.8	253.6	
472.0	256.2	
472.2	258.9	
472.4	261.6	
472.6	264.5	
472.8	267.5	
473.0	270.6	
473.2	273.6	
473.4	276.8	
473.6	280.0	
473.8	283.1	
474.0	286.2	
474.2	289.4	
474.4	292.6	
474.6	296.0	
474.8	299.5	
475.0	303.1	
475.2	306.5	
475.4	309.9	
475.6	313.1	
475.8	316.3	
476.0	319.4	
476.2	322.8	
476.4	326.0	
476.6	329.4	
476.8	333.0	
477.0	336.7	
477.2	340.4	
477.4	344.2	
477.6	347.9	
477.8	351.6	
478.0	355.4	
478.2	359.4	
478.4	363.3	
478.6	367.1	
478.8	370.7	
479.0	374.2	
479.2	377.9	
479.4	381.9	
479.6	385.9	
479.8	390.1	
480.0	394.2	
480.2	398.5	
480.4	402.7	
480.6	407.0	
480.8	410.9	
481.0	415.1	
481.2	419.3	
481.4	423.9	
481.6	428.4	
481.8	433.0	
482.0	437.5	
482.2	442.2	
482.4	447.2	
482.6	452.1	
482.8	456.9	
483.0	461.6	
483.2	466.4	
483.4	471.5	
483.6	476.7	
483.8	481.9	
484.0	487.0	
484.2	492.0	
484.4	497.2	
484.6	502.4	
484.8	507.6	
485.0	512.9	
485.2	518.3	
