		
nm	Data	
440.0	9999.9	
440.2	9971	
440.4	9888	
440.6	9757	
440.8	9586	
441.0	9378	
441.2	9140	
441.4	8874	
441.6	8588	
441.8	8284	
442.0	7970	
442.2	7648	
442.4	7321	
442.6	6989	
442.8	6655	
443.0	6318	
443.2	5984	
443.4	5654	
443.6	5330	
443.8	5014	
444.0	4706	
444.2	4407	
444.4	4118	
444.6	3839	
444.8	3572	
445.0	3317	
445.2	3075	
445.4	2847	
445.6	2633	
445.8	2431	
446.0	2241	
446.2	2064	
446.4	1898	
446.6	1744	
446.8	1602	
447.0	1470	
447.2	1349	
447.4	1237	
447.6	1135	
447.8	1041	
448.0	955.8	
448.2	877.7	
448.4	806.6	
448.6	742.0	
448.8	683.4	
449.0	630.1	
449.2	581.6	
449.4	537.6	
449.6	497.6	
449.8	461.3	
450.0	428.3	
450.2	398.4	
450.4	371.1	
450.6	346.4	
450.8	324.0	
451.0	303.7	
451.2	285.3	
451.4	268.5	
451.6	253.4	
451.8	239.7	
452.0	227.4	
452.2	216.2	
452.4	206.0	
452.6	196.8	
452.8	188.6	
453.0	181.1	
453.2	174.4	
453.4	168.3	
453.6	162.8	
453.8	157.9	
454.0	153.4	
454.2	149.4	
454.4	145.9	
454.6	142.9	
454.8	140.3	
455.0	138.0	
455.2	135.7	
455.4	133.7	
455.6	131.9	
455.8	130.4	
456.0	129.1	
456.2	128.1	
456.4	127.2	
456.6	126.5	
456.8	126.1	
457.0	125.8	
457.2	125.7	
457.4	125.6	
457.6	125.7	
457.8	125.8	
458.0	126.1	
458.2	126.4	
458.4	126.8	
458.6	127.2	
458.8	127.6	
459.0	128.1	
459.2	128.7	
459.4	129.2	
459.6	129.9	
459.8	130.6	
460.0	131.5	
460.2	132.4	
460.4	133.2	
460.6	134.0	
460.8	134.9	
461.0	135.8	
461.2	136.8	
461.4	137.9	
461.6	138.9	
461.8	139.9	
462.0	141.0	
462.2	142.3	
462.4	143.6	
462.6	145.0	
462.8	146.2	
463.0	147.4	
463.2	148.6	
463.4	149.9	
463.6	151.2	
463.8	152.4	
464.0	153.7	
464.2	155.0	
464.4	156.2	
464.6	157.4	
464.8	158.7	
