	
nm	Data	
440.0	9996	
440.2	9938	
440.4	9832	
440.6	9682	
440.8	9495	
441.0	9273	
441.2	9024	
441.4	8752	
441.6	8461	
441.8	8156	
442.0	7841	
442.2	7520	
442.4	7194	
442.6	6865	
442.8	6534	
443.0	6202	
443.2	5873	
443.4	5547	
443.6	5229	
443.8	4918	
444.0	4617	
444.2	4324	
444.4	4041	
444.6	3768	
444.8	3507	
445.0	3257	
445.2	3021	
445.4	2798	
445.6	2588	
445.8	2390	
446.0	2204	
446.2	2030	
446.4	1868	
446.6	1717	
446.8	1577	
447.0	1448	
447.2	1329	
447.4	1220	
447.6	1119	
447.8	1027	
448.0	943.0	
448.2	866.3	
448.4	796.4	
448.6	733.0	
448.8	675.5	
449.0	623.1	
449.2	575.6	
449.4	532.3	
449.6	493.1	
449.8	457.4	
450.0	425.1	
450.2	395.7	
450.4	369.0	
450.6	344.8	
450.8	322.8	
451.0	302.9	
451.2	284.8	
451.4	268.5	
451.6	253.7	
451.8	240.3	
452.0	228.2	
452.2	217.3	
452.4	207.4	
452.6	198.4	
452.8	190.3	
453.0	183.0	
453.2	176.5	
453.4	170.7	
453.6	165.5	
453.8	160.9	
454.0	156.7	
454.2	152.8	
454.4	149.5	
454.6	146.4	
454.8	143.9	
455.0	141.6	
455.2	139.5	
455.4	137.7	
455.6	136.2	
455.8	134.9	
456.0	133.9	
456.2	133.2	
456.4	132.5	
456.6	132.0	
456.8	131.5	
457.0	131.2	
457.2	131.2	
457.4	131.4	
457.6	131.6	
457.8	131.8	
458.0	132.0	
458.2	132.4	
458.4	132.9	
458.6	133.5	
458.8	134.1	
459.0	134.7	
459.2	135.4	
459.4	136.1	
459.6	136.8	
459.8	137.6	
460.0	138.4	
460.2	139.3	
460.4	140.3	
460.6	141.4	
460.8	142.6	
461.0	143.7	
461.2	144.9	
461.4	146.1	
461.6	147.5	
461.8	148.8	
462.0	150.1	
462.2	151.4	
462.4	152.8	
462.6	154.2	
462.8	155.8	
463.0	157.4	
463.2	158.9	
463.4	160.5	
463.6	162.0	
463.8	163.5	
464.0	165.0	
464.2	166.6	
464.4	168.2	
464.6	170.0	
464.8	171.6	
465.0	173.2	
465.2	174.8	
465.4	176.5	
465.6	178.2	
465.8	180.1	
466.0	181.8	
466.2	183.5	
466.4	185.2	
466.6	187.0	
466.8	188.7	
467.0	190.6	
467.2	192.6	
467.4	194.6	
467.6	196.6	
467.8	198.5	
468.0	200.5	
468.2	202.7	
468.4	205.0	
468.6	207.2	
468.8	209.3	
469.0	211.6	
469.2	213.9	
469.4	216.4	
469.6	218.7	
469.8	221.0	
470.0	223.3	
470.2	225.8	
470.4	228.2	
470.6	230.7	
470.8	233.1	
471.0	235.7	
471.2	238.3	
471.4	240.8	
471.6	243.4	
471.8	245.9	
472.0	248.5	
472.2	251.1	
472.4	253.7	
472.6	256.1	
472.8	258.5	
473.0	261.2	
473.2	264.0	
473.4	266.7	
473.6	269.4	
473.8	272.4	
474.0	275.2	
474.2	278.1	
474.4	281.0	
474.6	283.8	
474.8	286.7	
475.0	289.7	
475.2	292.5	
475.4	295.4	
475.6	298.5	
475.8	301.7	
476.0	305.0	
476.2	308.4	
476.4	311.6	
476.6	314.7	
476.8	317.7	
477.0	320.9	
477.2	324.0	
477.4	327.2	
477.6	330.5	
477.8	333.6	
478.0	336.6	
478.2	339.7	
478.4	342.8	
478.6	346.1	
478.8	349.4	
479.0	352.8	
479.2	356.2	
479.4	359.8	
479.6	363.6	
479.8	367.5	
480.0	371.5	
480.2	375.4	
480.4	379.2	
480.6	383.0	
480.8	386.8	
481.0	390.7	
481.2	394.7	
481.4	398.7	
481.6	402.6	
481.8	406.4	
482.0	410.3	
482.2	414.2	
482.4	418.3	
482.6	422.6	
482.8	426.6	
483.0	430.8	
483.2	434.9	
483.4	439.1	
483.6	443.5	
483.8	448.1	
484.0	452.6	
484.2	457.2	
484.4	461.6	
484.6	466.3	
484.8	471.2	
485.0	476.1	
485.2	481.0	
485.4	485.7	
485.6	490.3	
485.8	495.1	
486.0	500.2	
486.2	505.2	
486.4	510.2	
486.6	515.1	
486.8	520.1	
487.0	525.3	
487.2	530.5	
487.4	535.8	
487.6	540.7	
487.8	545.8	
488.0	551.1	
488.2	556.5	
488.4	562.1	
488.6	567.8	
488.8	573.4	
489.0	579.0	
489.2	584.7	
489.4	590.5	
489.6	596.5	
489.8	602.5	
490.0	608.6	
490.2	614.4	
490.4	620.2	
490.6	626.0	
490.8	632.2	
491.0	638.5	
491.2	644.9	
491.4	651.1	
491.6	657.1	
491.8	663.0	
492.0	669.0	
492.2	674.8	
492.4	680.8	
492.6	686.8	
492.8	693.1	
493.0	699.3	
493.2	705.6	
493.4	711.7	
493.6	717.8	
493.8	724.0	
494.0	730.6	
494.2	737.4	
494.4	744.5	
494.6	751.5	
494.8	758.3	
495.0	764.7	
495.2	771.5	
495.4	778.1	
495.6	784.8	
495.8	791.7	
496.0	798.4	
496.2	805.3	
496.4	812.4	
496.6	819.3	
496.8	826.0	
497.0	832.8	
497.2	839.6	
497.4	846.7	
497.6	853.8	
497.8	861.0	
498.0	868.5	
498.2	875.9	
498.4	883.0	
498.6	890.0	
498.8	896.6	
499.0	903.5	
499.2	910.8	
499.4	918.4	
499.6	925.7	
499.8	933.1	
500.0	940.5	
500.2	947.9	
500.4	955.1	
500.6	962.4	
500.8	969.4	
501.0	976.7	
501.2	984.2	
501.4	991.6	
501.6	998.8	
501.8	1006	
502.0	1013	
502.2	1020	
502.4	1027	
502.6	1035	
502.8	1042	
503.0	1050	
503.2	1057	
503.4	1065	
503.6	1073	
503.8	1080	
504.0	1088	
504.2	1096	
504.4	1104	
504.6	1111	
504.8	1119	
505.0	1127	
505.2	1134	
505.4	1142	
505.6	1150	
505.8	1158	
506.0	1165	
506.2	1173	
506.4	1180	
506.6	1187	
506.8	1194	
507.0	1201	
507.2	1209	
507.4	1216	
507.6	1224	
507.8	1231	
508.0	1239	
508.2	1246	
508.4	1254	
508.6	1261	
508.8	1269	
509.0	1277	
509.2	1285	
509.4	1292	
509.6	1300	
509.8	1308	
510.0	1316	
510.2	1323	
510.4	1331	
510.6	1338	
510.8	1346	
511.0	1353	
511.2	1361	
511.4	1369	
511.6	1376	
511.8	1383	
512.0	1390	
512.2	1398	
512.4	1406	
512.6	1413	
512.8	1421	
513.0	1428	
513.2	1436	
513.4	1443	
513.6	1450	
513.8	1457	
514.0	1464	
514.2	1471	
514.4	1478	
514.6	1486	
514.8	1493	
515.0	1501	
515.2	1508	
515.4	1515	
515.6	1522	
515.8	1530	
516.0	1537	
516.2	1544	
516.4	1552	
516.6	1559	
516.8	1566	
517.0	1572	
517.2	1579	
517.4	1585	
517.6	1592	
517.8	1598	
518.0	1605	
518.2	1611	
518.4	1618	
518.6	1625	
518.8	1631	
519.0	1637	
519.2	1644	
519.4	1650	
519.6	1658	
519.8	1664	
