		
nm	Data	
512.6	1306	
512.8	1313	
513.0	1321	
513.2	1327	
513.4	1334	
513.6	1340	
513.8	1346	
514.0	1353	
514.2	1359	
514.4	1366	
514.6	1372	
514.8	1379	
515.0	1386	
515.2	1392	
515.4	1398	
515.6	1405	
515.8	1412	
516.0	1419	
516.2	1425	
516.4	1431	
516.6	1437	
516.8	1443	
517.0	1450	
517.2	1457	
517.4	1464	
517.6	1471	
517.8	1478	
518.0	1484	
518.2	1490	
518.4	1496	
518.6	1502	
518.8	1508	
519.0	1513	
519.2	1519	
519.4	1525	
519.6	1532	
519.8	1538	
520.0	1545	
520.2	1550	
520.4	1556	
520.6	1561	
520.8	1567	
521.0	1572	
521.2	1578	
521.4	1583	
521.6	1588	
521.8	1593	
522.0	1598	
522.2	1603	
522.4	1608	
522.6	1614	
522.8	1619	
523.0	1623	
523.2	1628	
523.4	1632	
523.6	1637	
523.8	1641	
524.0	1646	
524.2	1650	
524.4	1654	
524.6	1659	
524.8	1663	
525.0	1668	
525.2	1672	
525.4	1676	
525.6	1679	
525.8	1683	
526.0	1687	
526.2	1691	
526.4	1695	
526.6	1698	
526.8	1702	
527.0	1705	
527.2	1709	
527.4	1712	
527.6	1716	
527.8	1719	
528.0	1722	
528.2	1724	
528.4	1727	
528.6	1729	
528.8	1731	
529.0	1733	
529.2	1736	
529.4	1739	
529.6	1742	
529.8	1745	
530.0	1747	
530.2	1749	
530.4	1750	
530.6	1752	
530.8	1754	
531.0	1756	
531.2	1757	
531.4	1758	
531.6	1760	
531.8	1761	
532.0	1762	
532.2	1763	
532.4	1763	
532.6	1764	
532.8	1765	
533.0	1765	
533.2	1766	
533.4	1766	
533.6	1766	
533.8	1767	
534.0	1767	
534.2	1767	
534.4	1767	
534.6	1766	
534.8	1766	
535.0	1766	
535.2	1765	
535.4	1765	
535.6	1764	
535.8	1764	
536.0	1763	
536.2	1763	
536.4	1763	
536.6	1762	
536.8	1761	
537.0	1760	
537.2	1758	
537.4	1757	
537.6	1755	
537.8	1753	
538.0	1752	
538.2	1751	
538.4	1749	
538.6	1748	
538.8	1745	
539.0	1743	
539.2	1741	
539.4	1739	
539.6	1737	
539.8	1735	
540.0	1733	
540.2	1731	
540.4	1728	
540.6	1727	
540.8	1725	
541.0	1723	
541.2	1721	
541.4	1718	
541.6	1714	
541.8	1711	
542.0	1709	
542.2	1706	
542.4	1704	
542.6	1701	
542.8	1699	
543.0	1697	
543.2	1695	
543.4	1693	
543.6	1690	
543.8	1687	
544.0	1683	
544.2	1680	
544.4	1676	
544.6	1672	
544.8	1668	
545.0	1664	
545.2	1661	
545.4	1657	
545.6	1653	
545.8	1650	
546.0	1647	
546.2	1644	
546.4	1641	
546.6	1638	
546.8	1634	
547.0	1630	
547.2	1626	
547.4	1622	
547.6	1619	
547.8	1615	
548.0	1611	
548.2	1607	
548.4	1603	
548.6	1599	
548.8	1595	
549.0	1590	
549.2	1586	
549.4	1582	
549.6	1578	
549.8	1574	
550.0	1570	
550.2	1566	
550.4	1561	
550.6	1557	
550.8	1553	
551.0	1549	
551.2	1545	
551.4	1541	
551.6	1538	
551.8	1534	
552.0	1531	
552.2	1527	
552.4	1523	
552.6	1519	
552.8	1515	
553.0	1510	
553.2	1506	
553.4	1502	
553.6	1498	
553.8	1494	
554.0	1489	
554.2	1485	
554.4	1481	
554.6	1476	
554.8	1472	
555.0	1467	
555.2	1463	
555.4	1458	
555.6	1454	
555.8	1449	
556.0	1445	
556.2	1441	
556.4	1436	
556.6	1432	
556.8	1428	
557.0	1424	
557.2	1420	
557.4	1415	
557.6	1411	
557.8	1407	
558.0	1403	
558.2	1399	
558.4	1395	
558.6	1391	
558.8	1387	
559.0	1382	
559.2	1378	
559.4	1373	
559.6	1370	
559.8	1365	
560.0	1361	
560.2	1357	
560.4	1352	
560.6	1347	
560.8	1343	
561.0	1338	
561.2	1333	
561.4	1328	
561.6	1324	
561.8	1319	
562.0	1314	
562.2	1309	
562.4	1304	
562.6	1300	
562.8	1296	
563.0	1291	
563.2	1287	
563.4	1282	
563.6	1277	
563.8	1272	
564.0	1267	
564.2	1263	
564.4	1259	
564.6	1255	
564.8	1250	
565.0	1246	
565.2	1241	
565.4	1236	
565.6	1231	
565.8	1227	
566.0	1221	
566.2	1217	
566.4	1212	
566.6	1208	
566.8	1204	
567.0	1199	
567.2	1194	
567.4	1189	
567.6	1184	
567.8	1180	
568.0	1175	
568.2	1171	
568.4	1167	
568.6	1162	
568.8	1158	
569.0	1153	
569.2	1148	
569.4	1144	
569.6	1139	
569.8	1134	
570.0	1129	
570.2	1125	
570.4	1120	
570.6	1115	
570.8	1110	
571.0	1105	
571.2	1100	
571.4	1096	
571.6	1091	
571.8	1087	
572.0	1083	
572.2	1078	
572.4	1073	
572.6	1069	
572.8	1064	
573.0	1059	
573.2	1054	
573.4	1050	
573.6	1045	
