		
nm	Data	
513.0	1502	
513.2	1510	
513.4	1518	
513.6	1526	
513.8	1534	
514.0	1541	
514.2	1549	
514.4	1557	
514.6	1564	
514.8	1572	
515.0	1581	
515.2	1589	
515.4	1597	
515.6	1604	
515.8	1612	
516.0	1620	
516.2	1628	
516.4	1636	
516.6	1643	
516.8	1651	
517.0	1659	
517.2	1667	
517.4	1674	
517.6	1682	
517.8	1689	
518.0	1696	
518.2	1704	
518.4	1712	
518.6	1719	
518.8	1725	
519.0	1731	
519.2	1738	
519.4	1744	
519.6	1751	
519.8	1758	
520.0	1765	
520.2	1772	
520.4	1779	
520.6	1786	
520.8	1793	
521.0	1799	
521.2	1806	
521.4	1812	
521.6	1819	
521.8	1825	
522.0	1831	
522.2	1837	
522.4	1843	
522.6	1849	
522.8	1855	
523.0	1861	
523.2	1867	
523.4	1873	
523.6	1879	
523.8	1884	
524.0	1888	
524.2	1893	
524.4	1898	
524.6	1902	
524.8	1907	
525.0	1913	
525.2	1917	
525.4	1922	
525.6	1927	
525.8	1931	
526.0	1936	
526.2	1941	
526.4	1946	
526.6	1951	
526.8	1956	
527.0	1959	
527.2	1963	
527.4	1966	
527.6	1970	
527.8	1974	
528.0	1978	
528.2	1981	
528.4	1985	
528.6	1988	
528.8	1991	
529.0	1994	
529.2	1997	
529.4	2000	
529.6	2003	
529.8	2006	
530.0	2008	
530.2	2010	
530.4	2012	
530.6	2014	
530.8	2016	
531.0	2018	
531.2	2021	
531.4	2022	
531.6	2023	
531.8	2024	
532.0	2025	
532.2	2026	
532.4	2028	
532.6	2030	
532.8	2031	
533.0	2032	
533.2	2033	
533.4	2034	
533.6	2034	
533.8	2033	
534.0	2033	
534.2	2033	
534.4	2034	
534.6	2034	
534.8	2033	
535.0	2033	
535.2	2032	
535.4	2032	
535.6	2032	
535.8	2031	
536.0	2030	
536.2	2028	
536.4	2027	
536.6	2026	
536.8	2025	
537.0	2024	
537.2	2022	
537.4	2021	
537.6	2020	
537.8	2018	
538.0	2017	
538.2	2016	
538.4	2014	
538.6	2011	
538.8	2009	
539.0	2007	
539.2	2005	
539.4	2002	
539.6	2000	
539.8	1998	
540.0	1997	
540.2	1995	
540.4	1993	
540.6	1991	
540.8	1988	
541.0	1986	
541.2	1983	
541.4	1981	
541.6	1979	
541.8	1977	
542.0	1975	
542.2	1972	
542.4	1968	
542.6	1965	
542.8	1962	
543.0	1958	
543.2	1955	
543.4	1952	
543.6	1948	
543.8	1944	
544.0	1941	
544.2	1937	
544.4	1934	
544.6	1931	
544.8	1927	
545.0	1923	
545.2	1919	
545.4	1915	
545.6	1912	
545.8	1908	
546.0	1904	
546.2	1900	
546.4	1896	
546.6	1892	
546.8	1888	
547.0	1883	
547.2	1879	
547.4	1874	
547.6	1870	
547.8	1866	
548.0	1862	
548.2	1857	
548.4	1853	
548.6	1849	
548.8	1845	
549.0	1841	
549.2	1836	
549.4	1832	
549.6	1827	
549.8	1822	
550.0	1817	
550.2	1812	
550.4	1808	
550.6	1804	
550.8	1799	
551.0	1795	
551.2	1791	
551.4	1786	
551.6	1781	
551.8	1776	
552.0	1771	
552.2	1766	
552.4	1761	
552.6	1756	
552.8	1752	
553.0	1748	
553.2	1743	
553.4	1739	
553.6	1733	
553.8	1728	
554.0	1723	
554.2	1717	
554.4	1711	
554.6	1705	
554.8	1700	
555.0	1695	
555.2	1690	
555.4	1686	
555.6	1681	
555.8	1676	
556.0	1670	
556.2	1665	
556.4	1660	
556.6	1656	
556.8	1651	
557.0	1646	
557.2	1641	
557.4	1636	
557.6	1631	
557.8	1626	
558.0	1620	
558.2	1615	
558.4	1610	
558.6	1605	
558.8	1599	
559.0	1594	
559.2	1588	
559.4	1583	
559.6	1578	
559.8	1573	
560.0	1567	
560.2	1562	
560.4	1557	
560.6	1551	
560.8	1547	
561.0	1542	
561.2	1536	
561.4	1531	
561.6	1525	
561.8	1520	
562.0	1515	
562.2	1509	
562.4	1504	
562.6	1500	
562.8	1495	
563.0	1490	
563.2	1485	
563.4	1480	
563.6	1474	
563.8	1469	
564.0	1463	
564.2	1458	
564.4	1453	
564.6	1448	
564.8	1443	
565.0	1438	
565.2	1433	
565.4	1428	
565.6	1423	
565.8	1417	
566.0	1412	
566.2	1407	
566.4	1401	
566.6	1396	
566.8	1390	
567.0	1385	
567.2	1379	
567.4	1374	
567.6	1369	
567.8	1364	
568.0	1359	
568.2	1353	
568.4	1348	
568.6	1342	
568.8	1336	
569.0	1331	
569.2	1325	
569.4	1320	
569.6	1316	
569.8	1311	
570.0	1306	
570.2	1300	
570.4	1295	
570.6	1290	
570.8	1284	
571.0	1279	
571.2	1274	
571.4	1269	
571.6	1263	
571.8	1258	
572.0	1253	
572.2	1247	
572.4	1242	
572.6	1236	
572.8	1230	
573.0	1224	
573.2	1219	
573.4	1214	
573.6	1209	
573.8	1204	
574.0	1199	
574.2	1194	
574.4	1188	
574.6	1183	
574.8	1178	
575.0	1173	
575.2	1168	
575.4	1162	
575.6	1157	
575.8	1152	
576.0	1147	
576.2	1143	
576.4	1138	
576.6	1132	
576.8	1127	
577.0	1122	
577.2	1116	
577.4	1111	
577.6	1106	
577.8	1101	
578.0	1095	
578.2	1090	
578.4	1084	
578.6	1079	
578.8	1073	
579.0	1068	
579.2	1063	
579.4	1058	
579.6	1053	
579.8	1048	
580.0	1042	
580.2	1037	
580.4	1032	
580.6	1027	
580.8	1022	
581.0	1016	
581.2	1010	
581.4	1005	
581.6	999.8	
581.8	995.2	
582.0	990.7	
582.2	986.0	
582.4	981.0	
582.6	976.0	
582.8	970.7	
583.0	965.5	
583.2	960.6	
583.4	955.8	
583.6	951.1	
583.8	946.6	
584.0	942.0	
584.2	937.5	
584.4	932.9	
584.6	928.1	
584.8	923.2	
585.0	918.3	
585.2	913.6	
585.4	908.8	
585.6	903.9	
585.8	898.9	
586.0	894.1	
586.2	889.6	
586.4	885.3	
586.6	880.8	
586.8	876.1	
587.0	871.2	
587.2	866.3	
587.4	861.5	
587.6	857.1	
587.8	852.7	
588.0	848.7	
588.2	844.6	
588.4	840.6	
588.6	836.3	
588.8	831.9	
589.0	827.4	
589.2	822.9	
589.4	818.2	
589.6	813.4	
589.8	808.4	
590.0	803.5	
590.2	798.8	
590.4	794.3	
590.6	790.2	
590.8	786.1	
591.0	781.9	
591.2	777.7	
591.4	773.2	
591.6	768.6	
591.8	764.1	
592.0	759.6	
592.2	755.1	
592.4	750.9	
592.6	746.8	
592.8	742.8	
593.0	738.8	
593.2	734.6	
593.4	730.2	
593.6	726.0	
593.8	721.7	
594.0	717.4	
594.2	713.1	
594.4	709.0	
594.6	705.0	
594.8	701.0	
595.0	697.0	
595.2	692.9	
595.4	688.7	
595.6	684.6	
595.8	680.7	
596.0	676.8	
596.2	672.7	
596.4	668.7	
596.6	664.7	
596.8	660.7	
597.0	657.0	
597.2	653.2	
597.4	649.2	
597.6	645.1	
597.8	640.9	
598.0	636.8	
598.2	633.0	
598.4	629.4	
598.6	625.9	
598.8	622.4	
599.0	618.6	
599.2	614.8	
599.4	611.1	
599.6	607.5	
599.8	603.9	
600.0	600.4	
600.2	597.0	
600.4	593.5	
600.6	590.0	
600.8	586.4	
601.0	582.7	
601.2	579.1	
601.4	575.3	
601.6	571.6	
601.8	567.9	
602.0	564.3	
602.2	560.6	
602.4	557.0	
602.6	553.4	
602.8	549.9	
603.0	546.3	
603.2	542.8	
603.4	539.3	
603.6	535.9	
603.8	532.5	
604.0	529.3	
604.2	526.1	
604.4	523.0	
604.6	519.7	
604.8	516.3	
605.0	512.8	
605.2	509.6	
605.4	506.5	
605.6	503.6	
605.8	500.7	
606.0	497.8	
606.2	494.6	
606.4	491.3	
606.6	487.7	
606.8	484.1	
607.0	480.5	
607.2	477.2	
607.4	474.2	
607.6	471.3	
607.8	468.5	
608.0	465.6	
608.2	462.6	
608.4	459.7	
608.6	456.9	
608.8	454.0	
609.0	451.2	
609.2	448.4	
609.4	445.6	
609.6	442.9	
609.8	440.1	
610.0	437.3	
610.2	434.6	
610.4	431.7	
610.6	428.8	
610.8	426.1	
611.0	423.4	
611.2	420.4	
611.4	417.4	
611.6	414.3	
611.8	411.3	
612.0	408.6	
612.2	406.2	
612.4	403.6	
612.6	401.1	
612.8	398.6	
613.0	396.0	
613.2	393.3	
613.4	390.6	
613.6	387.8	
613.8	385.0	
614.0	382.4	
