	
nm	Data	
440.0	9276	
440.2	9221	
440.4	9121	
440.6	8982	
440.8	8808	
441.0	8603	
441.2	8372	
441.4	8119	
441.6	7849	
441.8	7567	
442.0	7276	
442.2	6978	
442.4	6674	
442.6	6367	
442.8	6059	
443.0	5751	
443.2	5446	
443.4	5145	
443.6	4851	
443.8	4563	
444.0	4284	
444.2	4012	
444.4	3750	
444.6	3497	
444.8	3254	
445.0	3023	
445.2	2803	
445.4	2596	
445.6	2401	
445.8	2218	
446.0	2046	
446.2	1885	
446.4	1734	
446.6	1594	
446.8	1465	
447.0	1345	
447.2	1234	
447.4	1132	
447.6	1039	
447.8	953.9	
448.0	875.8	
448.2	804.7	
448.4	739.9	
448.6	681.1	
448.8	627.6	
449.0	579.1	
449.2	534.9	
449.4	494.8	
449.6	458.3	
449.8	425.1	
450.0	395.0	
450.2	367.5	
450.4	342.7	
450.6	320.1	
450.8	299.7	
451.0	281.3	
451.2	264.6	
451.4	249.5	
451.6	235.9	
451.8	223.6	
452.0	212.5	
452.2	202.4	
452.4	193.3	
452.6	185.0	
452.8	177.5	
453.0	170.9	
453.2	164.9	
453.4	159.5	
453.6	154.7	
453.8	150.4	
454.0	146.6	
454.2	143.2	
454.4	140.2	
454.6	137.6	
454.8	135.3	
455.0	133.1	
455.2	131.3	
455.4	129.6	
455.6	128.2	
455.8	127.0	
456.0	126.0	
456.2	125.3	
456.4	124.9	
456.6	124.6	
456.8	124.4	
457.0	124.2	
457.2	124.1	
457.4	124.3	
457.6	124.4	
457.8	124.8	
458.0	125.1	
458.2	125.5	
458.4	126.1	
458.6	126.8	
458.8	127.5	
459.0	128.3	
459.2	129.0	
459.4	129.8	
459.6	130.6	
459.8	131.6	
460.0	132.5	
460.2	133.5	
460.4	134.5	
460.6	135.5	
460.8	136.6	
461.0	137.7	
461.2	138.9	
461.4	140.1	
461.6	141.3	
461.8	142.5	
462.0	143.9	
462.2	145.3	
462.4	146.8	
462.6	148.3	
462.8	149.8	
463.0	151.3	
463.2	152.8	
463.4	154.2	
463.6	155.8	
463.8	157.4	
464.0	158.9	
464.2	160.6	
464.4	162.3	
464.6	164.0	
464.8	165.6	
465.0	167.1	
465.2	168.8	
465.4	170.6	
465.6	172.5	
465.8	174.3	
466.0	176.2	
466.2	178.0	
466.4	179.8	
466.6	181.7	
466.8	183.6	
467.0	185.6	
467.2	187.7	
467.4	189.9	
467.6	192.0	
467.8	194.2	
468.0	196.4	
468.2	198.6	
468.4	200.8	
468.6	203.0	
468.8	205.2	
469.0	207.5	
469.2	210.0	
469.4	212.5	
469.6	214.8	
469.8	217.2	
470.0	219.6	
470.2	222.0	
470.4	224.4	
470.6	227.0	
470.8	229.5	
471.0	232.0	
471.2	234.4	
471.4	237.0	
471.6	239.7	
471.8	242.5	
472.0	245.2	
472.2	247.8	
472.4	250.5	
472.6	253.3	
472.8	256.2	
473.0	259.1	
473.2	262.0	
473.4	264.8	
473.6	267.7	
473.8	270.7	
474.0	273.7	
474.2	276.7	
474.4	279.6	
474.6	282.5	
474.8	285.6	
475.0	288.8	
475.2	292.0	
475.4	295.2	
475.6	298.3	
475.8	301.2	
476.0	304.3	
476.2	307.4	
476.4	310.5	
476.6	313.7	
476.8	317.2	
477.0	320.7	
477.2	324.3	
477.4	327.8	
477.6	331.2	
477.8	334.5	
478.0	338.0	
478.2	341.7	
478.4	345.4	
478.6	348.9	
478.8	352.4	
479.0	355.8	
479.2	359.4	
479.4	363.1	
479.6	366.9	
479.8	370.9	
480.0	375.0	
480.2	379.2	
480.4	383.3	
480.6	387.4	
480.8	391.6	
481.0	395.7	
481.2	399.8	
481.4	403.9	
481.6	408.3	
481.8	412.7	
482.0	417.1	
482.2	421.5	
482.4	425.9	
482.6	430.3	
482.8	434.7	
483.0	439.2	
483.2	443.7	
483.4	448.3	
483.6	453.0	
483.8	457.7	
484.0	462.4	
484.2	467.2	
484.4	472.2	
484.6	477.3	
484.8	482.5	
485.0	487.7	
485.2	492.8	
485.4	497.9	
485.6	503.3	
485.8	508.8	
486.0	514.3	
486.2	519.6	
486.4	524.7	
486.6	529.9	
486.8	535.4	
487.0	540.8	
487.2	546.3	
487.4	551.8	
487.6	557.4	
487.8	563.2	
488.0	569.4	
488.2	575.6	
488.4	581.4	
488.6	587.3	
488.8	593.1	
489.0	598.9	
489.2	605.0	
489.4	611.2	
489.6	617.4	
489.8	624.0	
490.0	630.5	
490.2	637.1	
490.4	643.6	
490.6	650.1	
490.8	656.4	
491.0	662.6	
491.2	668.8	
491.4	675.4	
491.6	681.9	
491.8	688.6	
492.0	695.6	
492.2	702.3	
492.4	709.0	
492.6	715.5	
492.8	721.7	
493.0	728.2	
493.2	735.1	
493.4	742.1	
493.6	749.2	
493.8	756.5	
494.0	763.6	
494.2	770.8	
494.4	777.8	
494.6	785.1	
494.8	792.6	
495.0	800.5	
495.2	807.9	
495.4	815.0	
495.6	821.7	
495.8	828.5	
496.0	835.6	
496.2	842.9	
496.4	850.2	
496.6	857.4	
496.8	864.6	
497.0	872.0	
497.2	879.0	
497.4	886.2	
497.6	893.4	
497.8	900.9	
498.0	908.5	
498.2	916.4	
498.4	924.0	
498.6	932.0	
498.8	939.9	
499.0	947.8	
499.2	955.7	
499.4	963.8	
499.6	971.7	
499.8	979.7	
500.0	987.4	
500.2	995.0	
500.4	1003	
500.6	1010	
500.8	1018	
501.0	1025	
501.2	1034	
501.4	1042	
501.6	1050	
501.8	1058	
502.0	1067	
502.2	1075	
502.4	1083	
502.6	1091	
502.8	1099	
503.0	1107	
503.2	1115	
503.4	1123	
503.6	1132	
503.8	1140	
504.0	1149	
504.2	1156	
504.4	1164	
504.6	1173	
504.8	1181	
505.0	1190	
505.2	1199	
505.4	1207	
505.6	1216	
505.8	1224	
506.0	1232	
506.2	1241	
506.4	1249	
506.6	1257	
506.8	1265	
507.0	1273	
507.2	1281	
507.4	1290	
507.6	1298	
507.8	1306	
508.0	1314	
508.2	1322	
508.4	1330	
508.6	1338	
508.8	1346	
509.0	1355	
509.2	1364	
509.4	1373	
509.6	1382	
509.8	1390	
510.0	1399	
510.2	1407	
510.4	1415	
510.6	1423	
510.8	1431	
511.0	1439	
511.2	1447	
511.4	1456	
511.6	1464	
511.8	1473	
512.0	1481	
512.2	1488	
512.4	1496	
512.6	1504	
512.8	1512	
513.0	1520	
513.2	1529	
513.4	1537	
513.6	1544	
513.8	1552	
514.0	1560	
514.2	1568	
514.4	1577	
514.6	1585	
514.8	1593	
515.0	1601	
515.2	1609	
515.4	1617	
515.6	1626	
515.8	1634	
516.0	1642	
516.2	1649	
516.4	1657	
516.6	1665	
516.8	1673	
517.0	1681	
517.2	1688	
517.4	1695	
517.6	1702	
517.8	1709	
518.0	1716	
518.2	1724	
518.4	1731	
518.6	1738	
518.8	1746	
519.0	1753	
519.2	1761	
519.4	1768	
519.6	1774	
519.8	1781	
520.0	1787	
