	
nm	Data	
440.0	9655	
440.2	9593	
440.4	9488	
440.6	9344	
440.8	9163	
441.0	8950	
441.2	8708	
441.4	8443	
441.6	8160	
441.8	7864	
442.0	7560	
442.2	7248	
442.4	6932	
442.6	6613	
442.8	6292	
443.0	5970	
443.2	5651	
443.4	5337	
443.6	5030	
443.8	4729	
444.0	4438	
444.2	4155	
444.4	3882	
444.6	3619	
444.8	3366	
445.0	3125	
445.2	2897	
445.4	2682	
445.6	2479	
445.8	2288	
446.0	2109	
446.2	1942	
446.4	1785	
446.6	1640	
446.8	1506	
447.0	1382	
447.2	1268	
447.4	1163	
447.6	1066	
447.8	978.1	
448.0	897.7	
448.2	824.3	
448.4	757.4	
448.6	696.6	
448.8	641.3	
449.0	590.9	
449.2	545.2	
449.4	503.7	
449.6	466.0	
449.8	431.7	
450.0	400.5	
450.2	372.2	
450.4	346.6	
450.6	323.4	
450.8	302.4	
451.0	283.2	
451.2	265.9	
451.4	250.2	
451.6	236.0	
451.8	223.0	
452.0	211.3	
452.2	200.6	
452.4	190.8	
452.6	182.0	
452.8	174.1	
453.0	166.9	
453.2	160.4	
453.4	154.7	
453.6	149.4	
453.8	144.8	
454.0	140.6	
454.2	136.9	
454.4	133.6	
454.6	130.8	
454.8	128.3	
455.0	126.0	
455.2	124.0	
455.4	122.2	
455.6	120.5	
455.8	119.1	
456.0	117.9	
456.2	116.8	
456.4	116.0	
456.6	115.4	
456.8	115.2	
457.0	115.0	
457.2	114.9	
457.4	114.8	
457.6	114.8	
457.8	114.8	
458.0	114.9	
458.2	115.0	
458.4	115.3	
458.6	115.6	
458.8	116.1	
459.0	116.4	
459.2	116.8	
459.4	117.2	
459.6	117.7	
459.8	118.4	
460.0	119.1	
460.2	119.9	
460.4	120.8	
460.6	121.9	
460.8	122.9	
461.0	123.8	
461.2	124.8	
461.4	125.8	
461.6	126.9	
461.8	127.9	
462.0	128.8	
462.2	129.8	
462.4	130.7	
462.6	131.8	
462.8	133.0	
463.0	134.1	
463.2	135.3	
463.4	136.3	
463.6	137.3	
463.8	138.4	
464.0	139.5	
464.2	140.8	
464.4	142.2	
464.6	143.5	
464.8	144.9	
465.0	146.2	
465.2	147.6	
465.4	149.0	
465.6	150.3	
465.8	151.7	
466.0	153.3	
466.2	154.9	
466.4	156.5	
466.6	158.2	
466.8	159.8	
467.0	161.4	
467.2	163.2	
467.4	164.8	
467.6	166.4	
467.8	168.0	
468.0	169.7	
468.2	171.4	
468.4	173.4	
468.6	175.2	
468.8	177.1	
469.0	178.9	
469.2	180.7	
469.4	182.4	
469.6	184.1	
469.8	185.9	
470.0	187.6	
470.2	189.4	
470.4	191.2	
470.6	193.3	
470.8	195.3	
471.0	197.3	
471.2	199.3	
471.4	201.3	
471.6	203.4	
471.8	205.5	
472.0	207.6	
472.2	209.6	
472.4	211.5	
472.6	213.5	
472.8	215.6	
473.0	217.8	
473.2	220.1	
473.4	222.3	
473.6	224.6	
473.8	227.0	
474.0	229.5	
474.2	231.8	
474.4	234.1	
474.6	236.3	
474.8	238.7	
475.0	241.3	
475.2	243.9	
475.4	246.5	
475.6	248.9	
475.8	251.2	
476.0	253.6	
476.2	256.1	
476.4	258.5	
476.6	261.1	
476.8	263.8	
477.0	266.6	
477.2	269.4	
477.4	272.2	
477.6	274.9	
477.8	277.6	
478.0	280.5	
478.2	283.4	
478.4	286.1	
478.6	288.9	
478.8	291.6	
479.0	294.3	
479.2	297.2	
479.4	300.2	
479.6	303.1	
479.8	306.2	
480.0	309.3	
480.2	312.4	
480.4	315.6	
480.6	318.8	
480.8	322.0	
481.0	325.1	
481.2	328.2	
481.4	331.3	
481.6	334.5	
481.8	337.6	
482.0	340.7	
482.2	343.9	
482.4	347.1	
482.6	350.3	
482.8	353.7	
483.0	357.2	
483.2	360.8	
483.4	364.3	
483.6	367.8	
483.8	371.2	
484.0	374.9	
484.2	378.8	
484.4	382.8	
484.6	386.6	
484.8	390.4	
485.0	394.1	
485.2	397.9	
485.4	402.0	
485.6	406.0	
485.8	410.0	
486.0	413.9	
486.2	417.9	
486.4	422.0	
486.6	426.1	
486.8	430.2	
487.0	434.4	
487.2	438.4	
487.4	442.6	
487.6	446.9	
487.8	451.3	
488.0	455.7	
488.2	460.0	
488.4	464.4	
488.6	468.8	
488.8	473.2	
489.0	477.7	
489.2	481.9	
489.4	486.3	
489.6	491.2	
489.8	496.1	
490.0	501.2	
490.2	506.4	
490.4	511.5	
490.6	516.9	
490.8	522.3	
491.0	527.3	
491.2	532.2	
491.4	537.0	
491.6	541.8	
491.8	547.1	
492.0	552.2	
492.2	557.1	
492.4	562.1	
492.6	566.8	
492.8	571.8	
493.0	576.8	
493.2	582.0	
493.4	587.3	
493.6	592.9	
493.8	598.5	
494.0	604.0	
494.2	609.5	
494.4	614.7	
494.6	620.1	
494.8	625.4	
495.0	630.9	
495.2	636.3	
495.4	641.9	
495.6	647.4	
495.8	653.0	
496.0	658.5	
496.2	663.9	
496.4	669.3	
496.6	675.0	
496.8	680.7	
497.0	686.5	
497.2	692.1	
497.4	697.5	
497.6	702.8	
497.8	708.4	
498.0	714.1	
498.2	719.8	
498.4	725.6	
498.6	731.2	
498.8	736.6	
499.0	742.1	
499.2	747.7	
499.4	753.5	
499.6	759.5	
499.8	765.6	
500.0	771.6	
500.2	777.4	
500.4	783.3	
500.6	789.3	
500.8	795.3	
501.0	801.3	
501.2	807.2	
501.4	813.1	
501.6	819.2	
501.8	825.2	
502.0	831.1	
502.2	836.9	
502.4	842.7	
502.6	848.6	
502.8	854.3	
503.0	860.2	
503.2	866.2	
503.4	872.2	
503.6	878.3	
503.8	884.2	
504.0	890.1	
504.2	896.1	
504.4	902.3	
504.6	908.7	
504.8	914.9	
505.0	921.1	
505.2	927.2	
505.4	933.5	
505.6	939.8	
505.8	946.5	
506.0	953.2	
506.2	960.2	
506.4	966.9	
506.6	973.4	
506.8	979.6	
507.0	986.0	
507.2	992.1	
507.4	998.3	
507.6	1004	
507.8	1010	
508.0	1016	
508.2	1023	
508.4	1029	
508.6	1035	
508.8	1041	
509.0	1047	
509.2	1053	
509.4	1059	
509.6	1065	
509.8	1072	
510.0	1078	
510.2	1085	
510.4	1091	
510.6	1098	
510.8	1105	
511.0	1111	
511.2	1118	
511.4	1124	
511.6	1130	
511.8	1137	
512.0	1143	
512.2	1149	
512.4	1155	
512.6	1161	
512.8	1167	
513.0	1173	
513.2	1179	
513.4	1185	
513.6	1191	
513.8	1196	
514.0	1202	
514.2	1208	
514.4	1214	
514.6	1220	
514.8	1226	
515.0	1233	
515.2	1239	
515.4	1246	
515.6	1252	
515.8	1258	
516.0	1264	
516.2	1270	
516.4	1276	
516.6	1281	
516.8	1287	
517.0	1293	
517.2	1298	
517.4	1303	
517.6	1309	
517.8	1314	
518.0	1319	
518.2	1324	
518.4	1329	
518.6	1335	
518.8	1341	
519.0	1346	
