
nm	Data	
514.0	1991	
514.2	2000	
514.4	2009	
514.6	2019	
514.8	2029	
515.0	2038	
515.2	2048	
515.4	2058	
515.6	2068	
515.8	2078	
516.0	2087	
516.2	2096	
516.4	2105	
516.6	2115	
516.8	2124	
517.0	2133	
517.2	2143	
517.4	2153	
517.6	2162	
517.8	2171	
518.0	2179	
518.2	2188	
518.4	2197	
518.6	2207	
518.8	2216	
519.0	2224	
519.2	2232	
519.4	2240	
519.6	2249	
519.8	2257	
520.0	2265	
520.2	2273	
520.4	2281	
520.6	2289	
520.8	2297	
521.0	2305	
521.2	2312	
521.4	2319	
521.6	2326	
521.8	2333	
522.0	2339	
522.2	2346	
522.4	2353	
522.6	2360	
522.8	2367	
523.0	2374	
523.2	2382	
523.4	2389	
523.6	2396	
523.8	2403	
524.0	2410	
524.2	2417	
524.4	2423	
524.6	2429	
524.8	2434	
525.0	2440	
525.2	2445	
525.4	2451	
525.6	2456	
525.8	2462	
526.0	2467	
526.2	2472	
526.4	2477	
526.6	2482	
526.8	2487	
527.0	2492	
527.2	2496	
527.4	2501	
527.6	2505	
527.8	2509	
528.0	2513	
528.2	2516	
528.4	2519	
528.6	2522	
528.8	2526	
529.0	2529	
529.2	2532	
529.4	2535	
529.6	2539	
529.8	2542	
530.0	2545	
530.2	2548	
530.4	2550	
530.6	2552	
530.8	2553	
531.0	2555	
531.2	2557	
531.4	2559	
531.6	2561	
531.8	2563	
532.0	2565	
532.2	2566	
532.4	2568	
532.6	2569	
532.8	2569	
533.0	2570	
533.2	2571	
533.4	2571	
533.6	2572	
533.8	2572	
534.0	2572	
534.2	2572	
534.4	2572	
534.6	2572	
534.8	2572	
535.0	2571	
535.2	2570	
535.4	2569	
535.6	2568	
535.8	2567	
536.0	2566	
536.2	2564	
536.4	2563	
536.6	2562	
536.8	2561	
537.0	2559	
537.2	2557	
537.4	2555	
537.6	2553	
537.8	2551	
538.0	2549	
538.2	2547	
538.4	2544	
538.6	2541	
538.8	2538	
539.0	2535	
539.2	2533	
539.4	2531	
539.6	2527	
539.8	2524	
540.0	2520	
540.2	2516	
540.4	2512	
540.6	2509	
540.8	2505	
541.0	2501	
541.2	2496	
541.4	2492	
541.6	2488	
541.8	2484	
542.0	2480	
542.2	2476	
542.4	2472	
542.6	2468	
542.8	2463	
543.0	2458	
543.2	2454	
543.4	2449	
543.6	2444	
543.8	2440	
544.0	2436	
544.2	2431	
544.4	2427	
544.6	2422	
544.8	2417	
545.0	2412	
