
nm	Data	
440.0	9996	
440.2	9999.9	
440.4	9997	
440.6	9949	
440.8	9854	
441.0	9706	
441.2	9512	
441.4	9281	
441.6	9019	
441.8	8733	
442.0	8430	
442.2	8113	
442.4	7786	
442.6	7450	
442.8	7107	
443.0	6760	
443.2	6411	
443.4	6064	
443.6	5721	
443.8	5385	
444.0	5057	
444.2	4738	
444.4	4429	
444.6	4130	
444.8	3844	
445.0	3570	
445.2	3310	
445.4	3064	
445.6	2832	
445.8	2614	
446.0	2409	
446.2	2218	
446.4	2039	
446.6	1873	
446.8	1719	
447.0	1576	
447.2	1445	
447.4	1325	
447.6	1214	
447.8	1113	
448.0	1021	
448.2	936.4	
448.4	859.7	
448.6	790.0	
448.8	726.6	
449.0	669.0	
449.2	616.5	
449.4	568.8	
449.6	525.3	
449.8	485.8	
450.0	450.0	
450.2	417.4	
450.4	387.9	
450.6	361.1	
450.8	336.7	
451.0	314.6	
451.2	294.5	
451.4	276.2	
451.6	259.7	
451.8	244.6	
452.0	230.9	
452.2	218.5	
452.4	207.2	
452.6	196.9	
452.8	187.4	
453.0	178.8	
453.2	171.0	
453.4	164.1	
453.6	158.0	
453.8	152.4	
454.0	147.3	
454.2	142.7	
454.4	138.6	
454.6	135.0	
454.8	131.7	
455.0	128.7	
455.2	125.9	
455.4	123.4	
455.6	121.4	
455.8	119.6	
456.0	117.9	
456.2	116.3	
456.4	114.8	
456.6	113.6	
456.8	112.7	
457.0	111.9	
457.2	111.3	
457.4	110.8	
457.6	110.4	
457.8	110.0	
458.0	109.6	
458.2	109.4	
458.4	109.4	
458.6	109.3	
458.8	109.4	
459.0	109.4	
459.2	109.5	
459.4	109.6	
459.6	109.9	
459.8	110.1	
460.0	110.5	
460.2	110.9	
460.4	111.3	
460.6	111.7	
460.8	112.2	
461.0	112.7	
461.2	113.2	
461.4	113.8	
461.6	114.3	
461.8	114.9	
462.0	115.7	
462.2	116.5	
462.4	117.3	
462.6	118.1	
462.8	118.8	
463.0	119.5	
