
nm	Data	
440.0	9999	
440.2	9984	
440.4	9912	
440.6	9790	
440.8	9625	
441.0	9421	
441.2	9185	
441.4	8922	
441.6	8637	
441.8	8334	
442.0	8020	
442.2	7698	
442.4	7370	
442.6	7037	
442.8	6700	
443.0	6361	
443.2	6025	
443.4	5692	
443.6	5365	
443.8	5046	
444.0	4735	
444.2	4434	
444.4	4143	
444.6	3863	
444.8	3594	
445.0	3338	
445.2	3095	
445.4	2865	
445.6	2649	
445.8	2445	
446.0	2254	
446.2	2075	
446.4	1908	
446.6	1753	
446.8	1609	
447.0	1477	
447.2	1355	
447.4	1243	
447.6	1140	
447.8	1046	
448.0	960.0	
448.2	881.6	
448.4	810.3	
448.6	745.4	
448.8	686.4	
449.0	632.7	
449.2	583.9	
449.4	539.6	
449.6	499.4	
449.8	463.0	
450.0	429.9	
450.2	399.9	
450.4	372.6	
450.6	347.8	
450.8	325.2	
451.0	304.7	
451.2	286.0	
451.4	269.0	
451.6	253.7	
451.8	239.8	
452.0	227.1	
452.2	215.7	
452.4	205.4	
452.6	196.2	
452.8	187.8	
453.0	180.3	
453.2	173.5	
453.4	167.2	
453.6	161.6	
453.8	156.5	
454.0	152.0	
454.2	148.0	
454.4	144.5	
454.6	141.3	
454.8	138.6	
455.0	136.3	
455.2	134.3	
455.4	132.6	
455.6	131.1	
455.8	129.7	
456.0	128.4	
456.2	127.4	
456.4	126.5	
456.6	125.7	
456.8	124.9	
457.0	124.3	
457.2	123.9	
457.4	123.7	
457.6	123.6	
457.8	123.6	
458.0	123.6	
458.2	123.7	
458.4	123.9	
458.6	124.3	
458.8	124.7	
459.0	125.2	
459.2	125.7	
459.4	126.4	
459.6	127.2	
459.8	128.0	
460.0	128.8	
460.2	129.5	
460.4	130.4	
460.6	131.3	
460.8	132.1	
461.0	132.9	
461.2	133.8	
461.4	134.8	
461.6	135.9	
461.8	137.0	
462.0	138.0	
462.2	139.0	
462.4	140.1	
462.6	141.1	
462.8	142.2	
463.0	143.5	
463.2	144.8	
463.4	146.2	
463.6	147.6	
463.8	148.9	
464.0	150.2	
464.2	151.5	
464.4	152.7	
464.6	154.1	
464.8	155.6	
465.0	157.2	
465.2	158.8	
465.4	160.3	
465.6	161.8	
465.8	163.4	
466.0	164.9	
466.2	166.5	
466.4	168.0	
466.6	169.5	
466.8	170.9	
467.0	172.3	
467.2	173.9	
467.4	175.7	
467.6	177.4	
467.8	179.1	
468.0	180.8	
468.2	182.6	
468.4	184.4	
468.6	186.3	
468.8	188.2	
469.0	190.1	
469.2	192.0	
469.4	193.9	
469.6	195.8	
469.8	197.8	
470.0	199.8	
470.2	201.8	
470.4	203.9	
470.6	206.2	
