
nm	Data	
440.0	9999.9	
440.2	9952	
440.4	9853	
440.6	9707	
440.8	9522	
441.0	9302	
441.2	9054	
441.4	8781	
441.6	8489	
441.8	8183	
442.0	7867	
442.2	7543	
442.4	7215	
442.6	6882	
442.8	6548	
443.0	6214	
443.2	5881	
443.4	5553	
443.6	5233	
443.8	4920	
444.0	4617	
444.2	4322	
444.4	4037	
444.6	3762	
444.8	3499	
445.0	3249	
445.2	3012	
445.4	2788	
445.6	2577	
445.8	2378	
446.0	2192	
446.2	2017	
446.4	1855	
446.6	1704	
446.8	1564	
447.0	1435	
447.2	1316	
447.4	1206	
447.6	1106	
447.8	1014	
448.0	930.1	
448.2	853.6	
448.4	783.8	
448.6	720.3	
448.8	662.5	
449.0	610.1	
449.2	562.4	
449.4	519.1	
449.6	479.7	
449.8	444.0	
450.0	411.4	
450.2	381.9	
450.4	355.2	
450.6	330.8	
450.8	308.7	
451.0	288.6	
451.2	270.4	
451.4	253.9	
451.6	238.8	
451.8	225.2	
452.0	212.9	
452.2	201.8	
452.4	191.7	
452.6	182.7	
452.8	174.4	
453.0	166.9	
453.2	160.1	
453.4	154.0	
453.6	148.5	
453.8	143.5	
454.0	139.1	
454.2	135.1	
454.4	131.6	
454.6	128.5	
454.8	125.6	
455.0	122.9	
455.2	120.4	
455.4	118.3	
455.6	116.5	
455.8	115.0	
456.0	113.6	
456.2	112.4	
456.4	111.4	
456.6	110.6	
456.8	109.8	
457.0	109.3	
457.2	108.8	
457.4	108.5	
457.6	108.4	
457.8	108.3	
458.0	108.2	
458.2	108.1	
458.4	108.2	
458.6	108.4	
458.8	108.7	
459.0	108.9	
459.2	109.2	
459.4	109.5	
459.6	109.8	
459.8	110.3	
460.0	110.9	
460.2	111.4	
460.4	112.1	
460.6	112.7	
460.8	113.5	
461.0	114.2	
461.2	115.0	
461.4	115.7	
461.6	116.3	
461.8	117.0	
462.0	117.8	
462.2	118.6	
462.4	119.5	
462.6	120.4	
462.8	121.3	
463.0	122.1	
463.2	122.9	
463.4	123.7	
463.6	124.5	
463.8	125.3	
464.0	126.3	
464.2	127.3	
464.4	128.5	
464.6	129.7	
464.8	130.9	
465.0	132.0	
465.2	133.1	
465.4	134.3	
465.6	135.7	
465.8	137.2	
466.0	138.7	
466.2	140.1	
466.4	141.4	
466.6	142.5	
466.8	143.6	
467.0	144.7	
467.2	145.8	
467.4	147.0	
467.6	148.4	
467.8	149.8	
468.0	151.1	
468.2	152.5	
468.4	153.9	
468.6	155.4	
468.8	157.0	
469.0	158.5	
469.2	159.8	
