
nm	Data	
440.0	9899	
440.2	9837	
440.4	9726	
440.6	9572	
440.8	9380	
441.0	9156	
441.2	8905	
441.4	8630	
441.6	8338	
441.8	8032	
442.0	7718	
442.2	7397	
442.4	7072	
442.6	6744	
442.8	6415	
443.0	6086	
443.2	5760	
443.4	5439	
443.6	5125	
443.8	4819	
444.0	4521	
444.2	4232	
444.4	3953	
444.6	3685	
444.8	3429	
445.0	3184	
445.2	2953	
445.4	2734	
445.6	2528	
445.8	2334	
446.0	2152	
446.2	1982	
446.4	1823	
446.6	1676	
446.8	1539	
447.0	1413	
447.2	1297	
447.4	1191	
447.6	1093	
447.8	1004	
448.0	921.9	
448.2	847.5	
448.4	779.8	
448.6	718.2	
448.8	662.3	
449.0	611.3	
449.2	565.0	
449.4	522.9	
449.6	484.7	
449.8	450.0	
450.0	418.6	
450.2	390.0	
450.4	364.2	
450.6	340.8	
450.8	319.6	
451.0	300.3	
451.2	282.9	
451.4	267.1	
451.6	252.7	
451.8	239.7	
452.0	228.0	
452.2	217.5	
452.4	207.9	
452.6	199.2	
452.8	191.3	
453.0	184.2	
453.2	178.0	
453.4	172.3	
453.6	167.3	
453.8	162.7	
454.0	158.6	
454.2	155.0	
454.4	151.8	
454.6	149.0	
454.8	146.4	
455.0	144.1	
455.2	142.2	
455.4	140.6	
455.6	139.3	
455.8	138.2	
456.0	137.3	
456.2	136.4	
456.4	135.8	
456.6	135.4	
456.8	135.2	
457.0	135.2	
457.2	135.2	
457.4	135.2	
457.6	135.3	
457.8	135.5	
458.0	135.9	
458.2	136.3	
458.4	136.8	
458.6	137.5	
458.8	138.2	
459.0	139.1	
459.2	140.0	
459.4	140.8	
459.6	141.7	
459.8	142.6	
460.0	143.7	
460.2	144.8	
460.4	146.0	
460.6	147.2	
460.8	148.6	
461.0	149.9	
461.2	151.2	
461.4	152.5	
461.6	153.8	
461.8	155.2	
462.0	156.5	
462.2	157.8	
462.4	159.2	
462.6	160.7	
462.8	162.1	
463.0	163.6	
463.2	165.0	
463.4	166.4	
463.6	167.8	
463.8	169.4	
464.0	171.1	
464.2	172.9	
464.4	174.7	
464.6	176.3	
464.8	178.0	
465.0	179.9	
465.2	181.9	
465.4	184.1	
465.6	186.1	
465.8	188.1	
466.0	190.2	
466.2	192.3	
466.4	194.3	
466.6	196.3	
466.8	198.4	
467.0	200.6	
467.2	202.8	
467.4	204.9	
467.6	207.0	
467.8	209.1	
468.0	211.5	
468.2	214.0	
468.4	216.4	
468.6	219.0	
468.8	221.7	
469.0	224.3	
469.2	226.9	
469.4	229.5	
469.6	232.1	
469.8	235.0	
470.0	237.8	
470.2	240.7	
470.4	243.6	
470.6	246.3	
470.8	249.0	
471.0	251.7	
471.2	254.3	
471.4	256.8	
471.6	259.4	
471.8	262.0	
472.0	264.9	
472.2	267.9	
472.4	271.0	
472.6	274.1	
472.8	277.2	
473.0	280.3	
473.2	283.6	
473.4	286.7	
473.6	289.9	
473.8	293.1	
474.0	296.4	
474.2	299.8	
474.4	303.2	
474.6	306.4	
474.8	309.5	
475.0	312.7	
475.2	316.0	
475.4	319.6	
475.6	323.1	
475.8	326.5	
476.0	330.0	
476.2	333.4	
476.4	337.0	
476.6	340.7	
476.8	344.3	
477.0	347.7	
477.2	351.1	
477.4	354.6	
477.6	358.5	
477.8	362.5	
478.0	366.6	
478.2	370.4	
478.4	374.2	
478.6	378.2	
478.8	382.5	
479.0	386.8	
479.2	391.1	
479.4	395.1	
479.6	399.0	
479.8	403.2	
480.0	407.5	
480.2	411.8	
480.4	415.9	
480.6	419.9	
480.8	424.0	
481.0	428.6	
481.2	433.5	
481.4	438.5	
481.6	443.3	
481.8	448.0	
482.0	452.8	
482.2	457.6	
482.4	462.5	
482.6	467.5	
482.8	472.3	
483.0	477.3	
483.2	482.4	
483.4	487.7	
483.6	493.1	
483.8	498.5	
484.0	503.8	
484.2	509.0	
484.4	514.3	
484.6	519.7	
484.8	525.4	
485.0	531.1	
485.2	536.8	
485.4	542.3	
485.6	547.9	
485.8	553.6	
486.0	559.5	
486.2	565.5	
486.4	571.4	
486.6	577.2	
486.8	583.0	
487.0	588.9	
487.2	594.9	
487.4	601.0	
487.6	607.1	
487.8	613.4	
488.0	619.6	
488.2	625.8	
488.4	632.1	
488.6	638.4	
488.8	644.6	
489.0	651.0	
