
nm	Data	
440.0	9997	
440.2	9999.9	
440.4	9999.9	
440.6	9981	
440.8	9913	
441.0	9789	
441.2	9610	
441.4	9389	
441.6	9136	
441.8	8855	
442.0	8555	
442.2	8239	
442.4	7911	
442.6	7572	
442.8	7226	
443.0	6874	
443.2	6522	
443.4	6172	
443.6	5826	
443.8	5486	
444.0	5153	
444.2	4829	
444.4	4515	
444.6	4211	
444.8	3920	
445.0	3641	
445.2	3376	
445.4	3125	
445.6	2889	
445.8	2666	
446.0	2457	
446.2	2261	
446.4	2078	
446.6	1909	
446.8	1751	
447.0	1606	
447.2	1473	
447.4	1350	
447.6	1237	
447.8	1133	
448.0	1039	
448.2	952.7	
448.4	874.3	
448.6	802.9	
448.8	737.9	
449.0	678.9	
449.2	625.1	
449.4	576.3	
449.6	532.0	
449.8	491.6	
450.0	454.8	
450.2	421.4	
450.4	391.0	
450.6	363.4	
450.8	338.3	
451.0	315.5	
451.2	294.8	
451.4	276.1	
451.6	259.1	
451.8	243.7	
452.0	229.7	
452.2	217.0	
452.4	205.5	
452.6	194.9	
452.8	185.2	
453.0	176.3	
453.2	168.3	
453.4	161.0	
453.6	154.6	
453.8	148.7	
454.0	143.3	
454.2	138.5	
454.4	134.2	
454.6	130.3	
454.8	126.8	
455.0	123.5	
455.2	120.6	
455.4	118.1	
455.6	115.9	
455.8	113.9	
456.0	112.1	
456.2	110.5	
456.4	109.2	
456.6	107.9	
456.8	106.8	
457.0	105.8	
457.2	104.8	
457.4	103.9	
457.6	103.1	
457.8	102.4	
458.0	101.8	
458.2	101.4	
458.4	101.2	
458.6	101.0	
458.8	100.9	
459.0	100.8	
459.2	100.6	
459.4	100.4	
459.6	100.5	
459.8	100.7	
460.0	101.0	
460.2	101.3	
460.4	101.5	
460.6	101.8	
460.8	102.1	
461.0	102.4	
461.2	102.8	
461.4	103.1	
461.6	103.3	
461.8	103.7	
462.0	104.1	
462.2	104.6	
462.4	105.1	
462.6	105.7	
462.8	106.2	
463.0	106.7	
463.2	107.2	
463.4	107.7	
463.6	108.3	
463.8	108.8	
464.0	109.4	
464.2	109.9	
464.4	110.4	
464.6	111.0	
464.8	111.7	
465.0	112.3	
465.2	113.0	
465.4	113.8	
465.6	114.5	
465.8	115.2	
466.0	115.9	
466.2	116.6	
466.4	117.4	
466.6	118.2	
466.8	119.0	
467.0	119.6	
467.2	120.2	
467.4	120.7	
467.6	121.3	
467.8	122.2	
468.0	123.0	
468.2	123.8	
468.4	124.6	
468.6	125.4	
468.8	126.2	
469.0	127.1	
469.2	127.9	
469.4	128.8	
469.6	129.7	
469.8	130.6	
470.0	131.4	
470.2	132.3	
470.4	133.1	
470.6	133.9	
470.8	134.7	
471.0	135.5	
471.2	136.2	
471.4	137.1	
471.6	137.9	
471.8	138.7	
472.0	139.4	
472.2	140.2	
472.4	141.0	
472.6	141.9	
472.8	142.8	
473.0	143.6	
473.2	144.5	
473.4	145.4	
473.6	146.4	
473.8	147.3	
474.0	148.3	
474.2	149.2	
474.4	150.2	
474.6	151.2	
474.8	152.3	
475.0	153.2	
475.2	154.2	
475.4	155.2	
475.6	156.3	
475.8	157.4	
476.0	158.3	
476.2	159.1	
476.4	159.7	
476.6	160.4	
476.8	161.1	
477.0	161.8	
477.2	162.4	
477.4	163.1	
477.6	163.8	
477.8	164.6	
478.0	165.5	
478.2	166.2	
478.4	167.0	
478.6	167.6	
478.8	168.3	
479.0	169.0	
479.2	169.8	
479.4	170.6	
479.6	171.5	
479.8	172.4	
480.0	173.3	
480.2	174.1	
480.4	174.9	
480.6	175.8	
480.8	176.9	
481.0	177.9	
481.2	179.0	
481.4	180.0	
481.6	180.8	
481.8	181.7	
482.0	182.5	
482.2	183.5	
482.4	184.5	
482.6	185.5	
482.8	186.5	
483.0	187.5	
483.2	188.5	
483.4	189.7	
483.6	190.9	
483.8	191.9	
484.0	192.6	
484.2	193.3	
484.4	194.3	
484.6	195.5	
484.8	196.8	
485.0	197.9	
485.2	198.8	
485.4	199.8	
485.6	200.9	
485.8	202.1	
486.0	203.2	
486.2	204.4	
486.4	205.5	
486.6	206.8	
486.8	208.1	
487.0	209.5	
487.2	210.9	
487.4	212.3	
487.6	213.6	
487.8	215.1	
488.0	216.5	
488.2	218.0	
488.4	219.3	
488.6	220.7	
488.8	221.9	
489.0	223.1	
489.2	224.5	
489.4	225.9	
489.6	227.3	
489.8	228.7	
490.0	229.9	
490.2	231.2	
490.4	232.6	
490.6	234.0	
490.8	235.5	
491.0	237.1	
491.2	238.7	
491.4	240.4	
491.6	241.9	
491.8	243.3	
492.0	244.6	
492.2	245.8	
492.4	247.1	
492.6	248.6	
492.8	250.0	
493.0	251.4	
493.2	252.9	
493.4	254.4	
493.6	255.8	
493.8	257.2	
494.0	258.6	
494.2	260.2	
494.4	261.6	
494.6	263.0	
494.8	264.4	
495.0	265.7	
495.2	267.2	
495.4	268.7	
495.6	270.1	
495.8	271.5	
496.0	272.8	
496.2	274.3	
496.4	275.8	
496.6	277.3	
496.8	278.7	
497.0	280.2	
497.2	281.7	
497.4	283.3	
497.6	284.7	
497.8	286.2	
498.0	287.6	
498.2	289.1	
498.4	290.7	
498.6	292.2	
498.8	293.6	
499.0	295.1	
499.2	296.6	
499.4	298.3	
499.6	299.9	
499.8	301.3	
500.0	302.7	
500.2	304.0	
500.4	305.4	
500.6	306.8	
500.8	308.2	
501.0	309.6	
501.2	311.0	
501.4	312.4	
501.6	313.9	
501.8	315.3	
502.0	316.8	
502.2	318.2	
502.4	319.6	
502.6	321.0	
502.8	322.5	
503.0	324.3	
503.2	326.1	
503.4	327.9	
503.6	329.6	
503.8	331.0	
504.0	332.3	
504.2	333.6	
504.4	334.9	
504.6	336.3	
504.8	337.7	
505.0	339.2	
505.2	340.5	
505.4	341.9	
505.6	343.5	
505.8	345.2	
506.0	347.1	
506.2	348.8	
506.4	350.4	
506.6	351.9	
506.8	353.4	
507.0	354.9	
507.2	356.3	
507.4	357.7	
507.6	359.2	
507.8	361.0	
508.0	362.7	
508.2	364.3	
508.4	365.8	
508.6	367.1	
508.8	368.6	
509.0	370.2	
509.2	371.7	
509.4	373.1	
509.6	374.5	
509.8	375.9	
510.0	377.4	
510.2	378.9	
510.4	380.4	
510.6	382.0	
510.8	383.6	
511.0	385.2	
511.2	386.7	
511.4	388.2	
511.6	389.8	
511.8	391.4	
512.0	393.0	
512.2	394.7	
512.4	396.2	
512.6	397.8	
512.8	399.4	
513.0	401.0	
513.2	402.5	
513.4	404.0	
513.6	405.4	
513.8	406.9	
514.0	408.3	
514.2	409.8	
514.4	411.3	
514.6	412.7	
514.8	414.0	
515.0	415.3	
515.2	416.9	
515.4	418.6	
515.6	420.3	
515.8	422.1	
516.0	423.3	
516.2	424.5	
516.4	425.6	
516.6	427.0	
516.8	428.4	
517.0	429.9	
517.2	431.2	
517.4	432.5	
517.6	433.9	
517.8	435.5	
518.0	437.1	
518.2	438.9	
518.4	440.4	
518.6	441.6	
518.8	442.9	
519.0	444.2	
519.2	445.5	
519.4	446.9	
519.6	448.2	
519.8	449.4	
520.0	450.6	
520.2	451.7	
520.4	452.7	
520.6	453.9	
520.8	455.2	
521.0	456.6	
521.2	457.8	
521.4	458.8	
521.6	460.1	
521.8	461.4	
522.0	462.7	
522.2	463.6	
522.4	464.4	
522.6	465.3	
522.8	466.2	
523.0	467.2	
523.2	468.0	
523.4	468.8	
523.6	469.7	
523.8	470.6	
524.0	471.4	
524.2	472.3	
524.4	473.1	
524.6	474.1	
524.8	475.2	
525.0	476.2	
525.2	477.0	
525.4	477.7	
525.6	478.4	
525.8	479.0	
526.0	479.7	
526.2	480.7	
526.4	481.7	
526.6	482.7	
526.8	483.5	
527.0	484.1	
527.2	484.6	
527.4	485.2	
527.6	486.0	
527.8	486.7	
528.0	487.4	
528.2	487.9	
528.4	488.3	
528.6	488.6	
528.8	489.0	
529.0	489.6	
529.2	490.5	
529.4	491.2	
529.6	491.7	
529.8	492.1	
530.0	492.3	
530.2	492.8	
530.4	493.1	
530.6	493.5	
530.8	493.9	
531.0	494.2	
531.2	494.3	
531.4	494.6	
531.6	494.7	
531.8	495.0	
532.0	495.1	
532.2	495.0	
532.4	494.9	
532.6	494.9	
532.8	494.9	
533.0	495.0	
533.2	495.1	
533.4	494.9	
533.6	494.6	
533.8	494.3	
534.0	493.8	
534.2	493.4	
534.4	493.2	
534.6	493.1	
534.8	493.0	
535.0	493.0	
535.2	492.6	
535.4	492.2	
535.6	491.7	
535.8	491.0	
536.0	490.5	
536.2	489.8	
536.4	489.1	
536.6	488.6	
536.8	488.3	
537.0	488.2	
537.2	488.1	
537.4	487.9	
537.6	487.4	
537.8	487.0	
538.0	486.8	
538.2	486.8	
538.4	486.6	
538.6	486.3	
538.8	485.5	
539.0	484.5	
539.2	483.6	
539.4	482.8	
539.6	482.0	
539.8	481.3	
540.0	480.5	
540.2	479.8	
540.4	479.1	
540.6	478.3	
540.8	477.5	
541.0	476.7	
541.2	475.9	
541.4	474.9	
541.6	473.9	
541.8	473.1	
542.0	472.3	
542.2	471.4	
542.4	470.5	
542.6	469.6	
542.8	468.7	
543.0	467.9	
543.2	467.3	
543.4	466.5	
543.6	465.8	
543.8	464.9	
544.0	463.8	
544.2	462.5	
544.4	461.5	
544.6	460.3	
544.8	459.1	
545.0	458.1	
545.2	456.8	
545.4	455.6	
545.6	454.8	
545.8	453.9	
546.0	452.7	
546.2	451.5	
546.4	450.2	
546.6	449.0	
546.8	448.2	
547.0	447.3	
547.2	446.2	
547.4	444.9	
547.6	443.5	
547.8	442.1	
548.0	440.6	
548.2	439.3	
548.4	438.1	
548.6	436.9	
548.8	435.8	
549.0	434.8	
549.2	434.0	
549.4	433.0	
549.6	432.0	
549.8	430.7	
550.0	429.4	
550.2	428.2	
550.4	427.0	
550.6	425.8	
550.8	424.6	
551.0	423.5	
551.2	422.3	
551.4	421.1	
551.6	420.1	
551.8	419.1	
552.0	418.0	
552.2	416.9	
552.4	415.7	
552.6	414.3	
552.8	413.1	
553.0	412.0	
553.2	410.8	
553.4	409.7	
553.6	408.6	
553.8	407.6	
554.0	406.5	
554.2	405.4	
554.4	404.2	
554.6	402.7	
554.8	401.3	
555.0	399.8	
555.2	398.4	
555.4	397.0	
555.6	395.9	
555.8	394.6	
556.0	393.4	
556.2	392.1	
556.4	390.8	
556.6	389.7	
556.8	388.5	
557.0	387.2	
557.2	386.0	
557.4	384.7	
557.6	383.4	
557.8	382.1	
558.0	380.9	
558.2	379.6	
558.4	378.2	
558.6	377.0	
558.8	375.9	
559.0	374.7	
559.2	373.4	
559.4	372.0	
559.6	370.5	
559.8	369.0	
560.0	367.5	
560.2	366.1	
560.4	364.6	
560.6	363.2	
560.8	362.0	
561.0	360.7	
561.2	359.5	
561.4	358.2	
561.6	357.0	
561.8	355.8	
562.0	354.5	
562.2	353.1	
562.4	351.5	
562.6	350.0	
562.8	348.8	
563.0	347.7	
563.2	346.6	
563.4	345.5	
563.6	344.3	
563.8	343.1	
564.0	341.8	
564.2	340.6	
564.4	339.4	
564.6	338.3	
564.8	337.3	
565.0	336.1	
565.2	334.9	
565.4	333.6	
565.6	332.1	
565.8	330.6	
566.0	329.1	
566.2	327.7	
566.4	326.5	
566.6	325.3	
566.8	323.9	
567.0	322.3	
567.2	320.9	
567.4	319.6	
567.6	318.4	
567.8	317.3	
568.0	316.3	
568.2	315.2	
568.4	314.1	
568.6	313.0	
568.8	312.0	
569.0	311.0	
569.2	309.7	
569.4	308.3	
569.6	306.8	
569.8	305.5	
570.0	304.3	
570.2	303.2	
570.4	302.0	
570.6	300.8	
570.8	299.7	
571.0	298.5	
571.2	297.1	
571.4	295.7	
571.6	294.2	
571.8	292.7	
572.0	291.3	
572.2	289.8	
572.4	288.4	
572.6	287.0	
572.8	285.8	
573.0	284.7	
573.2	283.7	
573.4	282.6	
573.6	281.4	
573.8	280.1	
574.0	278.8	
574.2	277.6	
574.4	276.5	
574.6	275.4	
574.8	274.2	
575.0	272.9	
575.2	271.6	
575.4	270.3	
575.6	269.0	
575.8	267.9	
576.0	266.6	
576.2	265.3	
576.4	264.2	
576.6	263.0	
576.8	261.8	
577.0	260.5	
577.2	259.0	
577.4	257.5	
577.6	256.1	
577.8	254.9	
578.0	253.8	
578.2	252.8	
578.4	251.8	
578.6	250.7	
578.8	249.5	
579.0	248.1	
579.2	246.7	
579.4	245.3	
579.6	244.1	
579.8	242.9	
580.0	241.7	
580.2	240.5	
580.4	239.3	
580.6	238.1	
580.8	236.8	
581.0	235.5	
581.2	234.2	
581.4	233.0	
581.6	231.9	
581.8	230.6	
582.0	229.2	
582.2	227.8	
582.4	226.6	
582.6	225.6	
582.8	224.7	
583.0	223.6	
583.2	222.4	
583.4	221.4	
583.6	220.4	
583.8	219.4	
584.0	218.4	
584.2	217.3	
584.4	216.1	
584.6	214.9	
584.8	213.7	
585.0	212.3	
585.2	211.0	
585.4	209.8	
585.6	208.9	
585.8	208.0	
586.0	207.1	
586.2	206.1	
586.4	204.9	
586.6	203.7	
586.8	202.5	
587.0	201.3	
587.2	200.1	
587.4	199.0	
587.6	197.9	
587.8	196.7	
588.0	195.7	
588.2	194.6	
588.4	193.5	
588.6	192.4	
588.8	191.5	
589.0	190.5	
589.2	189.6	
589.4	188.6	
589.6	187.5	
589.8	186.4	
590.0	185.4	
590.2	184.5	
590.4	183.6	
590.6	182.8	
590.8	181.8	
591.0	180.8	
591.2	179.8	
591.4	178.8	
591.6	177.8	
591.8	176.8	
592.0	175.8	
592.2	174.9	
592.4	174.0	
592.6	173.1	
592.8	172.1	
593.0	171.1	
593.2	170.2	
593.4	169.2	
593.6	168.3	
593.8	167.4	
594.0	166.4	
594.2	165.5	
594.4	164.5	
594.6	163.5	
594.8	162.6	
595.0	161.7	
595.2	160.8	
595.4	160.0	
595.6	159.2	
595.8	158.6	
596.0	157.8	
596.2	157.1	
596.4	156.5	
596.6	155.8	
596.8	155.0	
597.0	154.1	
597.2	153.1	
597.4	152.0	
597.6	151.2	
597.8	150.4	
598.0	149.6	
598.2	148.9	
598.4	148.1	
598.6	147.2	
598.8	146.3	
599.0	145.2	
599.2	144.1	
599.4	143.2	
599.6	142.2	
599.8	141.4	
600.0	140.5	
600.2	139.7	
600.4	138.8	
600.6	138.0	
600.8	137.2	
601.0	136.4	
601.2	135.6	
601.4	134.9	
601.6	134.1	
601.8	133.3	
602.0	132.4	
602.2	131.6	
602.4	131.0	
602.6	130.4	
602.8	129.9	
603.0	129.2	
603.2	128.4	
603.4	127.5	
603.6	126.5	
603.8	125.6	
604.0	124.9	
604.2	124.2	
604.4	123.6	
604.6	122.9	
604.8	122.1	
605.0	121.3	
605.2	120.5	
605.4	119.7	
605.6	118.9	
605.8	118.1	
606.0	117.3	
606.2	116.6	
606.4	115.8	
606.6	115.1	
606.8	114.4	
607.0	113.7	
607.2	113.0	
607.4	112.3	
607.6	111.5	
607.8	110.8	
608.0	110.1	
608.2	109.5	
608.4	108.9	
608.6	108.3	
608.8	107.7	
609.0	106.9	
609.2	106.1	
609.4	105.3	
609.6	104.6	
609.8	104.0	
610.0	103.4	
610.2	102.9	
610.4	102.4	
610.6	101.8	
610.8	101.1	
611.0	100.4	
611.2	99.70	
611.4	98.92	
611.6	98.16	
611.8	97.43	
612.0	96.77	
612.2	96.14	
612.4	95.52	
612.6	94.89	
612.8	94.29	
613.0	93.72	
613.2	93.16	
613.4	92.58	
613.6	92.08	
613.8	91.56	
614.0	91.01	
614.2	90.47	
614.4	89.90	
614.6	89.30	
614.8	88.72	
615.0	88.10	
615.2	87.45	
615.4	86.75	
615.6	86.06	
615.8	85.39	
616.0	84.70	
616.2	84.09	
616.4	83.53	
616.6	83.03	
616.8	82.53	
