
nm	Data	
440.0	9996	
440.2	9999.9	
440.4	9982	
440.6	9910	
440.8	9790	
441.0	9618	
441.2	9407	
441.4	9161	
441.6	8890	
441.8	8597	
442.0	8288	
442.2	7968	
442.4	7638	
442.6	7302	
442.8	6960	
443.0	6615	
443.2	6270	
443.4	5928	
443.6	5591	
443.8	5262	
444.0	4941	
444.2	4628	
444.4	4326	
444.6	4034	
444.8	3753	
445.0	3485	
445.2	3231	
445.4	2991	
445.6	2765	
445.8	2552	
446.0	2352	
446.2	2165	
446.4	1991	
446.6	1829	
446.8	1679	
447.0	1540	
447.2	1412	
447.4	1295	
447.6	1187	
447.8	1089	
448.0	998.7	
448.2	916.6	
448.4	841.7	
448.6	773.6	
448.8	711.7	
449.0	655.3	
449.2	604.2	
449.4	557.7	
449.6	515.6	
449.8	477.3	
450.0	442.6	
450.2	410.9	
450.4	382.2	
450.6	356.2	
450.8	332.5	
451.0	311.0	
451.2	291.4	
451.4	273.6	
451.6	257.4	
451.8	242.8	
452.0	229.6	
452.2	217.6	
452.4	206.8	
452.6	196.9	
452.8	187.9	
453.0	179.8	
453.2	172.5	
453.4	166.0	
453.6	160.1	
453.8	154.6	
454.0	149.7	
454.2	145.3	
454.4	141.3	
454.6	137.8	
454.8	134.8	
455.0	132.0	
455.2	129.5	
455.4	127.2	
455.6	125.2	
455.8	123.4	
456.0	121.8	
456.2	120.6	
456.4	119.5	
456.6	118.6	
456.8	117.8	
457.0	117.1	
457.2	116.4	
457.4	115.8	
457.6	115.4	
457.8	115.1	
458.0	114.9	
458.2	114.9	
458.4	114.9	
458.6	115.1	
458.8	115.3	
459.0	115.6	
459.2	115.9	
459.4	116.2	
459.6	116.5	
459.8	116.9	
460.0	117.5	
460.2	118.1	
460.4	118.6	
460.6	119.2	
460.8	119.9	
461.0	120.4	
461.2	121.1	
461.4	121.9	
461.6	122.8	
461.8	123.7	
462.0	124.6	
462.2	125.4	
462.4	126.2	
462.6	127.2	
462.8	128.2	
463.0	129.2	
